logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,線形状情報数,ライン型地物ID,3D地物属性オプションフラグ,Type,形状要素点数,緯度[deg],経度[deg],高さ[m]
36989,0x3a908,False,285,858733,861908,7,6,1.7488013870193856e+18,0,0,7,36.11505390054431,139.63581643524483,53.36
36989,0x3a908,False,285,858733,861908,7,6,1.7488013870193856e+18,0,0,7,36.115085081224116,139.63580201837135,53.32
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,20,0,5,36.11480076706847,139.6358757791193,53.47
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,20,0,5,36.114807137314884,139.63587309691027,83886.07
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,20,0,5,36.11490034407817,139.6358321932228,53.39
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,20,0,5,36.11496941096032,139.63580201837135,53.33
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,20,0,5,36.11507167017904,139.6357577619226,53.23
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.114810154800026,139.63591400059775,53.57
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.11485809928618,139.63589254292563,53.53
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.114887268309225,139.63588047298506,53.5
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.114909731809725,139.63587074997739,53.49
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.11495432353461,139.63585163923815,53.44
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.1149965683266,139.63583252849892,53.41
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.11504015422311,139.63581375303582,53.37
36989,0x3a908,False,285,858733,861908,7,6,1.7488013864825147e+18,4,0,8,36.115083069567355,139.6357949775727,53.32
40285,0x3a913,False,292,858733,861908,7,6,1.7488013864825147e+18,4,0,9,36.11477662718733,139.63579732450557,53.32
40285,0x3a913,False,292,858733,861908,7,6,1.7488013864825147e+18,4,0,9,36.114807137314884,139.63578424873663,83886.07
