logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,路肩幅員情報数,形状要素インデックス,左側路肩幅員値[cm],右側路肩幅員値[cm]
36989,0x3a90c,False,285,858733,861908,7,3,0,274,0
36989,0x3a90c,False,285,858733,861908,7,3,2,274,0
36989,0x3a90c,False,285,858733,861908,7,3,3,274,0
36989,0x3a90c,False,285,858733,861908,7,3,4,274,0
36989,0x3a90c,False,285,858733,861908,7,3,5,273,0
36989,0x3a90c,False,285,858733,861908,7,3,6,275,0
36989,0x3a90c,False,285,858733,861908,7,3,7,305,0
36989,0x3a90c,False,285,858733,861908,7,3,8,276,0
36989,0x3a90c,False,285,858733,861908,7,3,0,0,90
36989,0x3a90c,False,285,858733,861908,7,3,2,0,88
36989,0x3a90c,False,285,858733,861908,7,3,3,0,84
36989,0x3a90c,False,285,858733,861908,7,3,4,0,82
36989,0x3a90c,False,285,858733,861908,7,3,5,0,80
36989,0x3a90c,False,285,858733,861908,7,3,6,0,76
36989,0x3a90c,False,285,858733,861908,7,3,7,0,70
36989,0x3a90c,False,285,858733,861908,7,3,8,0,67
40285,0x3a917,False,292,858733,861908,7,3,0,274,0
40285,0x3a917,False,292,858733,861908,7,3,2,274,0
40285,0x3a917,False,292,858733,861908,7,3,3,274,0
40285,0x3a917,False,292,858733,861908,7,3,4,274,0
40285,0x3a917,False,292,858733,861908,7,3,5,273,0
40285,0x3a917,False,292,858733,861908,7,3,6,275,0
40285,0x3a917,False,292,858733,861908,7,3,7,305,0
40285,0x3a917,False,292,858733,861908,7,3,8,276,0
40285,0x3a917,False,292,858733,861908,7,3,0,0,90
40285,0x3a917,False,292,858733,861908,7,3,2,0,88
40285,0x3a917,False,292,858733,861908,7,3,3,0,84
40285,0x3a917,False,292,858733,861908,7,3,4,0,82
40285,0x3a917,False,292,858733,861908,7,3,5,0,80
40285,0x3a917,False,292,858733,861908,7,3,6,0,76
40285,0x3a917,False,292,858733,861908,7,3,7,0,70
40285,0x3a917,False,292,858733,861908,7,3,8,0,67
70662,0x3a93c,False,285,861908,869787,7,3,0,276,0
70662,0x3a93c,False,285,861908,869787,7,3,1,277,0
70662,0x3a93c,False,285,861908,869787,7,3,2,277,0
70662,0x3a93c,False,285,861908,869787,7,3,3,282,0
70662,0x3a93c,False,285,861908,869787,7,3,4,285,0
70662,0x3a93c,False,285,861908,869787,7,3,5,281,0
70662,0x3a93c,False,285,861908,869787,7,3,6,283,0
70662,0x3a93c,False,285,861908,869787,7,3,7,289,0
70662,0x3a93c,False,285,861908,869787,7,3,8,289,0
70662,0x3a93c,False,285,861908,869787,7,3,9,288,0
70662,0x3a93c,False,285,861908,869787,7,3,10,289,0
70662,0x3a93c,False,285,861908,869787,7,3,11,289,0
70662,0x3a93c,False,285,861908,869787,7,3,12,288,0
70662,0x3a93c,False,285,861908,869787,7,3,13,287,0
70662,0x3a93c,False,285,861908,869787,7,3,14,288,0
70662,0x3a93c,False,285,861908,869787,7,3,15,289,0
70662,0x3a93c,False,285,861908,869787,7,3,16,288,0
70662,0x3a93c,False,285,861908,869787,7,3,0,0,67
70662,0x3a93c,False,285,861908,869787,7,3,1,0,65
70662,0x3a93c,False,285,861908,869787,7,3,2,0,58
70662,0x3a93c,False,285,861908,869787,7,3,3,0,57
70662,0x3a93c,False,285,861908,869787,7,3,4,0,58
70662,0x3a93c,False,285,861908,869787,7,3,5,0,63
70662,0x3a93c,False,285,861908,869787,7,3,6,0,64
70662,0x3a93c,False,285,861908,869787,7,3,7,0,63
70662,0x3a93c,False,285,861908,869787,7,3,8,0,69
70662,0x3a93c,False,285,861908,869787,7,3,9,0,71
70662,0x3a93c,False,285,861908,869787,7,3,10,0,64
70662,0x3a93c,False,285,861908,869787,7,3,11,0,58
70662,0x3a93c,False,285,861908,869787,7,3,12,0,63
70662,0x3a93c,False,285,861908,869787,7,3,13,0,68
70662,0x3a93c,False,285,861908,869787,7,3,14,0,72
70662,0x3a93c,False,285,861908,869787,7,3,15,0,73
70662,0x3a93c,False,285,861908,869787,7,3,16,0,69
74004,0x3a947,False,292,861908,869787,7,3,0,276,0
74004,0x3a947,False,292,861908,869787,7,3,1,277,0
74004,0x3a947,False,292,861908,869787,7,3,2,277,0
74004,0x3a947,False,292,861908,869787,7,3,3,282,0
74004,0x3a947,False,292,861908,869787,7,3,4,285,0
74004,0x3a947,False,292,861908,869787,7,3,5,281,0
74004,0x3a947,False,292,861908,869787,7,3,6,283,0
74004,0x3a947,False,292,861908,869787,7,3,7,289,0
74004,0x3a947,False,292,861908,869787,7,3,8,289,0
74004,0x3a947,False,292,861908,869787,7,3,9,288,0
74004,0x3a947,False,292,861908,869787,7,3,10,289,0
74004,0x3a947,False,292,861908,869787,7,3,11,289,0
74004,0x3a947,False,292,861908,869787,7,3,12,288,0
74004,0x3a947,False,292,861908,869787,7,3,13,287,0
74004,0x3a947,False,292,861908,869787,7,3,14,288,0
74004,0x3a947,False,292,861908,869787,7,3,15,289,0
74004,0x3a947,False,292,861908,869787,7,3,16,288,0
74004,0x3a947,False,292,861908,869787,7,3,0,0,67
74004,0x3a947,False,292,861908,869787,7,3,1,0,65
74004,0x3a947,False,292,861908,869787,7,3,2,0,58
74004,0x3a947,False,292,861908,869787,7,3,3,0,57
74004,0x3a947,False,292,861908,869787,7,3,4,0,58
74004,0x3a947,False,292,861908,869787,7,3,5,0,63
74004,0x3a947,False,292,861908,869787,7,3,6,0,64
74004,0x3a947,False,292,861908,869787,7,3,7,0,63
74004,0x3a947,False,292,861908,869787,7,3,8,0,69
74004,0x3a947,False,292,861908,869787,7,3,9,0,71
74004,0x3a947,False,292,861908,869787,7,3,10,0,64
74004,0x3a947,False,292,861908,869787,7,3,11,0,58
74004,0x3a947,False,292,861908,869787,7,3,12,0,63
74004,0x3a947,False,292,861908,869787,7,3,13,0,68
74004,0x3a947,False,292,861908,869787,7,3,14,0,72
74004,0x3a947,False,292,861908,869787,7,3,15,0,73
74004,0x3a947,False,292,861908,869787,7,3,16,0,69
170184,0x3a9a1,False,285,869787,877797,7,3,0,288,0
170184,0x3a9a1,False,285,869787,877797,7,3,1,289,0
170184,0x3a9a1,False,285,869787,877797,7,3,2,287,0
170184,0x3a9a1,False,285,869787,877797,7,3,3,300,0
170184,0x3a9a1,False,285,869787,877797,7,3,4,283,0
170184,0x3a9a1,False,285,869787,877797,7,3,5,283,0
170184,0x3a9a1,False,285,869787,877797,7,3,6,282,0
170184,0x3a9a1,False,285,869787,877797,7,3,7,279,0
170184,0x3a9a1,False,285,869787,877797,7,3,8,274,0
170184,0x3a9a1,False,285,869787,877797,7,3,9,271,0
170184,0x3a9a1,False,285,869787,877797,7,3,10,308,0
170184,0x3a9a1,False,285,869787,877797,7,3,11,271,0
170184,0x3a9a1,False,285,869787,877797,7,3,12,268,0
170184,0x3a9a1,False,285,869787,877797,7,3,13,267,0
170184,0x3a9a1,False,285,869787,877797,7,3,14,270,0
170184,0x3a9a1,False,285,869787,877797,7,3,15,275,0
170184,0x3a9a1,False,285,869787,877797,7,3,16,300,0
170184,0x3a9a1,False,285,869787,877797,7,3,0,0,69
170184,0x3a9a1,False,285,869787,877797,7,3,1,0,62
170184,0x3a9a1,False,285,869787,877797,7,3,2,0,57
170184,0x3a9a1,False,285,869787,877797,7,3,3,0,54
170184,0x3a9a1,False,285,869787,877797,7,3,4,0,54
170184,0x3a9a1,False,285,869787,877797,7,3,5,0,60
170184,0x3a9a1,False,285,869787,877797,7,3,6,0,61
170184,0x3a9a1,False,285,869787,877797,7,3,7,0,70
170184,0x3a9a1,False,285,869787,877797,7,3,8,0,79
170184,0x3a9a1,False,285,869787,877797,7,3,9,0,76
170184,0x3a9a1,False,285,869787,877797,7,3,10,0,73
170184,0x3a9a1,False,285,869787,877797,7,3,11,0,72
170184,0x3a9a1,False,285,869787,877797,7,3,12,0,73
170184,0x3a9a1,False,285,869787,877797,7,3,13,0,71
170184,0x3a9a1,False,285,869787,877797,7,3,14,0,65
170184,0x3a9a1,False,285,869787,877797,7,3,15,0,63
170184,0x3a9a1,False,285,869787,877797,7,3,16,0,64
207207,0x3a9c1,False,292,869787,877797,7,3,0,288,0
207207,0x3a9c1,False,292,869787,877797,7,3,1,289,0
207207,0x3a9c1,False,292,869787,877797,7,3,2,287,0
207207,0x3a9c1,False,292,869787,877797,7,3,3,300,0
207207,0x3a9c1,False,292,869787,877797,7,3,4,283,0
207207,0x3a9c1,False,292,869787,877797,7,3,5,283,0
207207,0x3a9c1,False,292,869787,877797,7,3,6,282,0
207207,0x3a9c1,False,292,869787,877797,7,3,7,279,0
207207,0x3a9c1,False,292,869787,877797,7,3,8,274,0
207207,0x3a9c1,False,292,869787,877797,7,3,9,271,0
207207,0x3a9c1,False,292,869787,877797,7,3,10,308,0
207207,0x3a9c1,False,292,869787,877797,7,3,11,271,0
207207,0x3a9c1,False,292,869787,877797,7,3,12,268,0
207207,0x3a9c1,False,292,869787,877797,7,3,13,267,0
207207,0x3a9c1,False,292,869787,877797,7,3,14,270,0
207207,0x3a9c1,False,292,869787,877797,7,3,15,275,0
207207,0x3a9c1,False,292,869787,877797,7,3,16,300,0
207207,0x3a9c1,False,292,869787,877797,7,3,0,0,69
207207,0x3a9c1,False,292,869787,877797,7,3,1,0,62
207207,0x3a9c1,False,292,869787,877797,7,3,2,0,57
207207,0x3a9c1,False,292,869787,877797,7,3,3,0,54
207207,0x3a9c1,False,292,869787,877797,7,3,4,0,54
207207,0x3a9c1,False,292,869787,877797,7,3,5,0,60
207207,0x3a9c1,False,292,869787,877797,7,3,6,0,61
207207,0x3a9c1,False,292,869787,877797,7,3,7,0,70
207207,0x3a9c1,False,292,869787,877797,7,3,8,0,79
207207,0x3a9c1,False,292,869787,877797,7,3,9,0,76
207207,0x3a9c1,False,292,869787,877797,7,3,10,0,73
207207,0x3a9c1,False,292,869787,877797,7,3,11,0,72
207207,0x3a9c1,False,292,869787,877797,7,3,12,0,73
207207,0x3a9c1,False,292,869787,877797,7,3,13,0,71
207207,0x3a9c1,False,292,869787,877797,7,3,14,0,65
207207,0x3a9c1,False,292,869787,877797,7,3,15,0,63
207207,0x3a9c1,False,292,869787,877797,7,3,16,0,64
304049,0x3aa11,False,285,877797,885842,7,3,0,300,0
304049,0x3aa11,False,285,877797,885842,7,3,1,281,0
304049,0x3aa11,False,285,877797,885842,7,3,2,281,0
304049,0x3aa11,False,285,877797,885842,7,3,3,280,0
304049,0x3aa11,False,285,877797,885842,7,3,4,279,0
304049,0x3aa11,False,285,877797,885842,7,3,5,281,0
304049,0x3aa11,False,285,877797,885842,7,3,6,280,0
304049,0x3aa11,False,285,877797,885842,7,3,7,274,0
304049,0x3aa11,False,285,877797,885842,7,3,8,269,0
304049,0x3aa11,False,285,877797,885842,7,3,9,268,0
304049,0x3aa11,False,285,877797,885842,7,3,10,270,0
304049,0x3aa11,False,285,877797,885842,7,3,11,271,0
304049,0x3aa11,False,285,877797,885842,7,3,12,272,0
304049,0x3aa11,False,285,877797,885842,7,3,13,298,0
304049,0x3aa11,False,285,877797,885842,7,3,14,304,0
304049,0x3aa11,False,285,877797,885842,7,3,15,276,0
304049,0x3aa11,False,285,877797,885842,7,3,16,269,0
304049,0x3aa11,False,285,877797,885842,7,3,0,0,64
304049,0x3aa11,False,285,877797,885842,7,3,1,0,65
304049,0x3aa11,False,285,877797,885842,7,3,2,0,67
304049,0x3aa11,False,285,877797,885842,7,3,3,0,60
304049,0x3aa11,False,285,877797,885842,7,3,4,0,57
304049,0x3aa11,False,285,877797,885842,7,3,5,0,55
304049,0x3aa11,False,285,877797,885842,7,3,6,0,56
304049,0x3aa11,False,285,877797,885842,7,3,7,0,56
304049,0x3aa11,False,285,877797,885842,7,3,8,0,61
304049,0x3aa11,False,285,877797,885842,7,3,9,0,67
304049,0x3aa11,False,285,877797,885842,7,3,10,0,67
304049,0x3aa11,False,285,877797,885842,7,3,11,0,66
304049,0x3aa11,False,285,877797,885842,7,3,12,0,66
304049,0x3aa11,False,285,877797,885842,7,3,13,0,68
304049,0x3aa11,False,285,877797,885842,7,3,14,0,70
304049,0x3aa11,False,285,877797,885842,7,3,15,0,71
304049,0x3aa11,False,285,877797,885842,7,3,16,0,65
308982,0x3aa1d,False,292,877797,885842,7,3,0,300,0
308982,0x3aa1d,False,292,877797,885842,7,3,1,281,0
308982,0x3aa1d,False,292,877797,885842,7,3,2,281,0
308982,0x3aa1d,False,292,877797,885842,7,3,3,280,0
308982,0x3aa1d,False,292,877797,885842,7,3,4,279,0
308982,0x3aa1d,False,292,877797,885842,7,3,5,281,0
308982,0x3aa1d,False,292,877797,885842,7,3,6,280,0
308982,0x3aa1d,False,292,877797,885842,7,3,7,274,0
308982,0x3aa1d,False,292,877797,885842,7,3,8,269,0
308982,0x3aa1d,False,292,877797,885842,7,3,9,268,0
308982,0x3aa1d,False,292,877797,885842,7,3,10,270,0
308982,0x3aa1d,False,292,877797,885842,7,3,11,271,0
308982,0x3aa1d,False,292,877797,885842,7,3,12,272,0
308982,0x3aa1d,False,292,877797,885842,7,3,13,298,0
308982,0x3aa1d,False,292,877797,885842,7,3,14,304,0
308982,0x3aa1d,False,292,877797,885842,7,3,15,276,0
308982,0x3aa1d,False,292,877797,885842,7,3,16,269,0
308982,0x3aa1d,False,292,877797,885842,7,3,0,0,64
308982,0x3aa1d,False,292,877797,885842,7,3,1,0,65
308982,0x3aa1d,False,292,877797,885842,7,3,2,0,67
308982,0x3aa1d,False,292,877797,885842,7,3,3,0,60
308982,0x3aa1d,False,292,877797,885842,7,3,4,0,57
308982,0x3aa1d,False,292,877797,885842,7,3,5,0,55
308982,0x3aa1d,False,292,877797,885842,7,3,6,0,56
308982,0x3aa1d,False,292,877797,885842,7,3,7,0,56
308982,0x3aa1d,False,292,877797,885842,7,3,8,0,61
308982,0x3aa1d,False,292,877797,885842,7,3,9,0,67
308982,0x3aa1d,False,292,877797,885842,7,3,10,0,67
308982,0x3aa1d,False,292,877797,885842,7,3,11,0,66
308982,0x3aa1d,False,292,877797,885842,7,3,12,0,66
308982,0x3aa1d,False,292,877797,885842,7,3,13,0,68
308982,0x3aa1d,False,292,877797,885842,7,3,14,0,70
308982,0x3aa1d,False,292,877797,885842,7,3,15,0,71
308982,0x3aa1d,False,292,877797,885842,7,3,16,0,65
403725,0x3aa79,False,285,885842,893762,7,3,0,269,0
403725,0x3aa79,False,285,885842,893762,7,3,1,269,0
403725,0x3aa79,False,285,885842,893762,7,3,2,279,0
403725,0x3aa79,False,285,885842,893762,7,3,3,284,0
403725,0x3aa79,False,285,885842,893762,7,3,4,286,0
403725,0x3aa79,False,285,885842,893762,7,3,5,286,0
403725,0x3aa79,False,285,885842,893762,7,3,6,280,0
403725,0x3aa79,False,285,885842,893762,7,3,7,275,0
403725,0x3aa79,False,285,885842,893762,7,3,8,273,0
403725,0x3aa79,False,285,885842,893762,7,3,9,302,0
403725,0x3aa79,False,285,885842,893762,7,3,10,318,0
403725,0x3aa79,False,285,885842,893762,7,3,11,303,0
403725,0x3aa79,False,285,885842,893762,7,3,13,306,0
403725,0x3aa79,False,285,885842,893762,7,3,14,298,0
403725,0x3aa79,False,285,885842,893762,7,3,15,292,0
403725,0x3aa79,False,285,885842,893762,7,3,16,297,0
403725,0x3aa79,False,285,885842,893762,7,3,17,303,0
403725,0x3aa79,False,285,885842,893762,7,3,0,0,65
403725,0x3aa79,False,285,885842,893762,7,3,1,0,66
403725,0x3aa79,False,285,885842,893762,7,3,2,0,61
403725,0x3aa79,False,285,885842,893762,7,3,3,0,55
403725,0x3aa79,False,285,885842,893762,7,3,4,0,57
403725,0x3aa79,False,285,885842,893762,7,3,5,0,51
403725,0x3aa79,False,285,885842,893762,7,3,6,0,48
403725,0x3aa79,False,285,885842,893762,7,3,7,0,46
403725,0x3aa79,False,285,885842,893762,7,3,8,0,46
403725,0x3aa79,False,285,885842,893762,7,3,9,0,45
403725,0x3aa79,False,285,885842,893762,7,3,10,0,41
403725,0x3aa79,False,285,885842,893762,7,3,11,0,37
403725,0x3aa79,False,285,885842,893762,7,3,13,0,41
403725,0x3aa79,False,285,885842,893762,7,3,14,0,46
403725,0x3aa79,False,285,885842,893762,7,3,15,0,48
403725,0x3aa79,False,285,885842,893762,7,3,16,0,52
403725,0x3aa79,False,285,885842,893762,7,3,17,0,53
440281,0x3aaa4,False,292,885842,893762,7,3,0,269,0
440281,0x3aaa4,False,292,885842,893762,7,3,1,269,0
440281,0x3aaa4,False,292,885842,893762,7,3,2,279,0
440281,0x3aaa4,False,292,885842,893762,7,3,3,284,0
440281,0x3aaa4,False,292,885842,893762,7,3,4,286,0
440281,0x3aaa4,False,292,885842,893762,7,3,5,286,0
440281,0x3aaa4,False,292,885842,893762,7,3,6,280,0
440281,0x3aaa4,False,292,885842,893762,7,3,7,275,0
440281,0x3aaa4,False,292,885842,893762,7,3,8,273,0
440281,0x3aaa4,False,292,885842,893762,7,3,9,302,0
440281,0x3aaa4,False,292,885842,893762,7,3,10,318,0
440281,0x3aaa4,False,292,885842,893762,7,3,11,303,0
440281,0x3aaa4,False,292,885842,893762,7,3,13,306,0
440281,0x3aaa4,False,292,885842,893762,7,3,14,298,0
440281,0x3aaa4,False,292,885842,893762,7,3,15,292,0
440281,0x3aaa4,False,292,885842,893762,7,3,16,297,0
440281,0x3aaa4,False,292,885842,893762,7,3,17,303,0
440281,0x3aaa4,False,292,885842,893762,7,3,0,0,65
440281,0x3aaa4,False,292,885842,893762,7,3,1,0,66
440281,0x3aaa4,False,292,885842,893762,7,3,2,0,61
440281,0x3aaa4,False,292,885842,893762,7,3,3,0,55
440281,0x3aaa4,False,292,885842,893762,7,3,4,0,57
440281,0x3aaa4,False,292,885842,893762,7,3,5,0,51
440281,0x3aaa4,False,292,885842,893762,7,3,6,0,48
440281,0x3aaa4,False,292,885842,893762,7,3,7,0,46
440281,0x3aaa4,False,292,885842,893762,7,3,8,0,46
440281,0x3aaa4,False,292,885842,893762,7,3,9,0,45
440281,0x3aaa4,False,292,885842,893762,7,3,10,0,41
440281,0x3aaa4,False,292,885842,893762,7,3,11,0,37
440281,0x3aaa4,False,292,885842,893762,7,3,13,0,41
440281,0x3aaa4,False,292,885842,893762,7,3,14,0,46
440281,0x3aaa4,False,292,885842,893762,7,3,15,0,48
440281,0x3aaa4,False,292,885842,893762,7,3,16,0,52
440281,0x3aaa4,False,292,885842,893762,7,3,17,0,53
537150,0x3aafc,False,285,893762,901807,7,3,0,303,0
537150,0x3aafc,False,285,893762,901807,7,3,1,294,0
537150,0x3aafc,False,285,893762,901807,7,3,2,290,0
537150,0x3aafc,False,285,893762,901807,7,3,3,291,0
537150,0x3aafc,False,285,893762,901807,7,3,4,297,0
537150,0x3aafc,False,285,893762,901807,7,3,5,298,0
537150,0x3aafc,False,285,893762,901807,7,3,6,298,0
537150,0x3aafc,False,285,893762,901807,7,3,7,303,0
537150,0x3aafc,False,285,893762,901807,7,3,8,302,0
537150,0x3aafc,False,285,893762,901807,7,3,9,276,0
537150,0x3aafc,False,285,893762,901807,7,3,10,278,0
537150,0x3aafc,False,285,893762,901807,7,3,11,280,0
537150,0x3aafc,False,285,893762,901807,7,3,12,279,0
537150,0x3aafc,False,285,893762,901807,7,3,13,274,0
537150,0x3aafc,False,285,893762,901807,7,3,14,274,0
537150,0x3aafc,False,285,893762,901807,7,3,15,272,0
537150,0x3aafc,False,285,893762,901807,7,3,16,271,0
537150,0x3aafc,False,285,893762,901807,7,3,0,0,53
537150,0x3aafc,False,285,893762,901807,7,3,1,0,58
537150,0x3aafc,False,285,893762,901807,7,3,2,0,63
537150,0x3aafc,False,285,893762,901807,7,3,3,0,65
537150,0x3aafc,False,285,893762,901807,7,3,4,0,66
537150,0x3aafc,False,285,893762,901807,7,3,5,0,69
537150,0x3aafc,False,285,893762,901807,7,3,6,0,69
537150,0x3aafc,False,285,893762,901807,7,3,7,0,65
537150,0x3aafc,False,285,893762,901807,7,3,8,0,66
537150,0x3aafc,False,285,893762,901807,7,3,9,0,66
537150,0x3aafc,False,285,893762,901807,7,3,10,0,70
537150,0x3aafc,False,285,893762,901807,7,3,11,0,75
537150,0x3aafc,False,285,893762,901807,7,3,12,0,77
537150,0x3aafc,False,285,893762,901807,7,3,13,0,77
537150,0x3aafc,False,285,893762,901807,7,3,14,0,76
537150,0x3aafc,False,285,893762,901807,7,3,15,0,76
537150,0x3aafc,False,285,893762,901807,7,3,16,0,76
540510,0x3ab07,False,292,893762,901807,7,3,0,303,0
540510,0x3ab07,False,292,893762,901807,7,3,1,294,0
540510,0x3ab07,False,292,893762,901807,7,3,2,290,0
540510,0x3ab07,False,292,893762,901807,7,3,3,291,0
540510,0x3ab07,False,292,893762,901807,7,3,4,297,0
540510,0x3ab07,False,292,893762,901807,7,3,5,298,0
540510,0x3ab07,False,292,893762,901807,7,3,6,298,0
540510,0x3ab07,False,292,893762,901807,7,3,7,303,0
540510,0x3ab07,False,292,893762,901807,7,3,8,302,0
540510,0x3ab07,False,292,893762,901807,7,3,9,276,0
540510,0x3ab07,False,292,893762,901807,7,3,10,278,0
540510,0x3ab07,False,292,893762,901807,7,3,11,280,0
540510,0x3ab07,False,292,893762,901807,7,3,12,279,0
540510,0x3ab07,False,292,893762,901807,7,3,13,274,0
540510,0x3ab07,False,292,893762,901807,7,3,14,274,0
540510,0x3ab07,False,292,893762,901807,7,3,15,272,0
540510,0x3ab07,False,292,893762,901807,7,3,16,271,0
540510,0x3ab07,False,292,893762,901807,7,3,0,0,53
540510,0x3ab07,False,292,893762,901807,7,3,1,0,58
540510,0x3ab07,False,292,893762,901807,7,3,2,0,63
540510,0x3ab07,False,292,893762,901807,7,3,3,0,65
540510,0x3ab07,False,292,893762,901807,7,3,4,0,66
540510,0x3ab07,False,292,893762,901807,7,3,5,0,69
540510,0x3ab07,False,292,893762,901807,7,3,6,0,69
540510,0x3ab07,False,292,893762,901807,7,3,7,0,65
540510,0x3ab07,False,292,893762,901807,7,3,8,0,66
540510,0x3ab07,False,292,893762,901807,7,3,9,0,66
540510,0x3ab07,False,292,893762,901807,7,3,10,0,70
540510,0x3ab07,False,292,893762,901807,7,3,11,0,75
540510,0x3ab07,False,292,893762,901807,7,3,12,0,77
540510,0x3ab07,False,292,893762,901807,7,3,13,0,77
540510,0x3ab07,False,292,893762,901807,7,3,14,0,76
540510,0x3ab07,False,292,893762,901807,7,3,15,0,76
540510,0x3ab07,False,292,893762,901807,7,3,16,0,76
636724,0x3ab57,False,285,901807,909835,7,3,0,271,0
636724,0x3ab57,False,285,901807,909835,7,3,1,273,0
636724,0x3ab57,False,285,901807,909835,7,3,2,274,0
636724,0x3ab57,False,285,901807,909835,7,3,3,275,0
636724,0x3ab57,False,285,901807,909835,7,3,4,284,0
636724,0x3ab57,False,285,901807,909835,7,3,5,317,0
636724,0x3ab57,False,285,901807,909835,7,3,6,332,0
636724,0x3ab57,False,285,901807,909835,7,3,7,327,0
636724,0x3ab57,False,285,901807,909835,7,3,8,323,0
636724,0x3ab57,False,285,901807,909835,7,3,9,320,0
636724,0x3ab57,False,285,901807,909835,7,3,10,318,0
636724,0x3ab57,False,285,901807,909835,7,3,11,319,0
636724,0x3ab57,False,285,901807,909835,7,3,12,317,0
636724,0x3ab57,False,285,901807,909835,7,3,13,320,0
636724,0x3ab57,False,285,901807,909835,7,3,14,320,0
636724,0x3ab57,False,285,901807,909835,7,3,15,314,0
636724,0x3ab57,False,285,901807,909835,7,3,16,314,0
636724,0x3ab57,False,285,901807,909835,7,3,0,0,76
636724,0x3ab57,False,285,901807,909835,7,3,1,0,77
636724,0x3ab57,False,285,901807,909835,7,3,2,0,74
636724,0x3ab57,False,285,901807,909835,7,3,3,0,74
636724,0x3ab57,False,285,901807,909835,7,3,4,0,73
636724,0x3ab57,False,285,901807,909835,7,3,5,0,76
636724,0x3ab57,False,285,901807,909835,7,3,6,0,73
636724,0x3ab57,False,285,901807,909835,7,3,7,0,74
636724,0x3ab57,False,285,901807,909835,7,3,8,0,77
636724,0x3ab57,False,285,901807,909835,7,3,9,0,74
636724,0x3ab57,False,285,901807,909835,7,3,10,0,71
636724,0x3ab57,False,285,901807,909835,7,3,11,0,72
636724,0x3ab57,False,285,901807,909835,7,3,12,0,73
636724,0x3ab57,False,285,901807,909835,7,3,13,0,76
636724,0x3ab57,False,285,901807,909835,7,3,14,0,73
636724,0x3ab57,False,285,901807,909835,7,3,15,0,70
636724,0x3ab57,False,285,901807,909835,7,3,16,0,71
673951,0x3ab81,False,292,901807,909835,7,3,0,271,0
673951,0x3ab81,False,292,901807,909835,7,3,1,273,0
673951,0x3ab81,False,292,901807,909835,7,3,2,274,0
673951,0x3ab81,False,292,901807,909835,7,3,3,275,0
673951,0x3ab81,False,292,901807,909835,7,3,4,284,0
673951,0x3ab81,False,292,901807,909835,7,3,5,317,0
673951,0x3ab81,False,292,901807,909835,7,3,6,332,0
673951,0x3ab81,False,292,901807,909835,7,3,7,327,0
673951,0x3ab81,False,292,901807,909835,7,3,8,323,0
673951,0x3ab81,False,292,901807,909835,7,3,9,320,0
673951,0x3ab81,False,292,901807,909835,7,3,10,318,0
673951,0x3ab81,False,292,901807,909835,7,3,11,319,0
673951,0x3ab81,False,292,901807,909835,7,3,12,317,0
673951,0x3ab81,False,292,901807,909835,7,3,13,320,0
673951,0x3ab81,False,292,901807,909835,7,3,14,320,0
673951,0x3ab81,False,292,901807,909835,7,3,15,314,0
673951,0x3ab81,False,292,901807,909835,7,3,16,314,0
673951,0x3ab81,False,292,901807,909835,7,3,0,0,76
673951,0x3ab81,False,292,901807,909835,7,3,1,0,77
673951,0x3ab81,False,292,901807,909835,7,3,2,0,74
673951,0x3ab81,False,292,901807,909835,7,3,3,0,74
673951,0x3ab81,False,292,901807,909835,7,3,4,0,73
673951,0x3ab81,False,292,901807,909835,7,3,5,0,76
673951,0x3ab81,False,292,901807,909835,7,3,6,0,73
673951,0x3ab81,False,292,901807,909835,7,3,7,0,74
673951,0x3ab81,False,292,901807,909835,7,3,8,0,77
673951,0x3ab81,False,292,901807,909835,7,3,9,0,74
673951,0x3ab81,False,292,901807,909835,7,3,10,0,71
673951,0x3ab81,False,292,901807,909835,7,3,11,0,72
673951,0x3ab81,False,292,901807,909835,7,3,12,0,73
673951,0x3ab81,False,292,901807,909835,7,3,13,0,76
673951,0x3ab81,False,292,901807,909835,7,3,14,0,73
673951,0x3ab81,False,292,901807,909835,7,3,15,0,70
673951,0x3ab81,False,292,901807,909835,7,3,16,0,71
769634,0x3abd0,False,285,909835,917825,7,3,0,314,0
769634,0x3abd0,False,285,909835,917825,7,3,1,318,0
769634,0x3abd0,False,285,909835,917825,7,3,2,321,0
769634,0x3abd0,False,285,909835,917825,7,3,3,323,0
769634,0x3abd0,False,285,909835,917825,7,3,4,325,0
769634,0x3abd0,False,285,909835,917825,7,3,6,325,0
769634,0x3abd0,False,285,909835,917825,7,3,7,328,0
769634,0x3abd0,False,285,909835,917825,7,3,8,310,0
769634,0x3abd0,False,285,909835,917825,7,3,9,298,0
769634,0x3abd0,False,285,909835,917825,7,3,10,327,0
769634,0x3abd0,False,285,909835,917825,7,3,11,326,0
769634,0x3abd0,False,285,909835,917825,7,3,12,326,0
769634,0x3abd0,False,285,909835,917825,7,3,13,324,0
769634,0x3abd0,False,285,909835,917825,7,3,14,323,0
769634,0x3abd0,False,285,909835,917825,7,3,15,319,0
769634,0x3abd0,False,285,909835,917825,7,3,16,313,0
769634,0x3abd0,False,285,909835,917825,7,3,17,308,0
769634,0x3abd0,False,285,909835,917825,7,3,0,0,71
769634,0x3abd0,False,285,909835,917825,7,3,1,0,69
769634,0x3abd0,False,285,909835,917825,7,3,2,0,66
