logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,勾配情報のレーン数,形状インデックス,縦断勾配値[deg],横断勾配値[deg]
216412,0x1895d,False,255,2483439,2488552,15,4,4,1.59,-1.04
218552,0x18977,False,362,1179174,1184287,15,4,0,1.74,-1.23
218552,0x18977,False,362,1179174,1184287,15,4,1,1.74,-0.98
218552,0x18977,False,362,1179174,1184287,15,4,2,1.6600000000000001,-0.51
218552,0x18977,False,362,1179174,1184287,15,4,3,1.61,-0.7000000000000001
218552,0x18977,False,362,1179174,1184287,15,4,4,1.59,-0.67
218552,0x18977,False,362,1179174,1184287,15,4,0,1.86,-1.8900000000000001
218552,0x18977,False,362,1179174,1184287,15,4,1,1.9100000000000001,-1.7
218552,0x18977,False,362,1179174,1184287,15,4,2,1.74,-1.1300000000000001
218552,0x18977,False,362,1179174,1184287,15,4,3,1.58,-0.9
218552,0x18977,False,362,1179174,1184287,15,4,4,1.62,-0.97
218552,0x18977,False,362,1179174,1184287,15,4,0,2.0,-1.6500000000000001
218552,0x18977,False,362,1179174,1184287,15,4,1,2.06,-1.3800000000000001
218552,0x18977,False,362,1179174,1184287,15,4,2,1.8,-0.98
218552,0x18977,False,362,1179174,1184287,15,4,3,1.62,-1.02
218552,0x18977,False,362,1179174,1184287,15,4,4,1.61,-0.72
218552,0x18977,False,362,1179174,1184287,15,4,0,2.14,-1.09
218552,0x18977,False,362,1179174,1184287,15,4,1,2.14,-0.97
218552,0x18977,False,362,1179174,1184287,15,4,2,1.84,-1.02
218552,0x18977,False,362,1179174,1184287,15,4,3,1.6300000000000001,-0.72
218552,0x18977,False,362,1179174,1184287,15,4,4,1.59,-1.04
236882,0x18995,False,255,2488552,2494876,15,4,0,1.59,-0.67
236882,0x18995,False,255,2488552,2494876,15,4,1,1.58,-1.09
236882,0x18995,False,255,2488552,2494876,15,4,2,1.61,-1.06
236882,0x18995,False,255,2488552,2494876,15,4,3,1.49,-0.55
236882,0x18995,False,255,2488552,2494876,15,4,4,1.32,-0.5
236882,0x18995,False,255,2488552,2494876,15,4,5,1.6600000000000001,-0.61
236882,0x18995,False,255,2488552,2494876,15,4,0,1.62,-0.97
236882,0x18995,False,255,2488552,2494876,15,4,1,1.49,-0.68
236882,0x18995,False,255,2488552,2494876,15,4,2,1.6400000000000001,-1.1300000000000001
236882,0x18995,False,255,2488552,2494876,15,4,3,1.55,-1.25
236882,0x18995,False,255,2488552,2494876,15,4,4,1.37,-0.97
236882,0x18995,False,255,2488552,2494876,15,4,5,1.6500000000000001,-0.78
236882,0x18995,False,255,2488552,2494876,15,4,0,1.61,-0.72
236882,0x18995,False,255,2488552,2494876,15,4,1,1.52,-1.09
236882,0x18995,False,255,2488552,2494876,15,4,2,1.61,-0.63
236882,0x18995,False,255,2488552,2494876,15,4,3,1.53,-0.7000000000000001
236882,0x18995,False,255,2488552,2494876,15,4,4,1.3900000000000001,-0.9500000000000001
236882,0x18995,False,255,2488552,2494876,15,4,5,1.74,-1.07
236882,0x18995,False,255,2488552,2494876,15,4,0,1.59,-1.04
236882,0x18995,False,255,2488552,2494876,15,4,1,1.56,-0.37
236882,0x18995,False,255,2488552,2494876,15,4,2,1.62,-0.8200000000000001
236882,0x18995,False,255,2488552,2494876,15,4,3,1.57,-0.59
236882,0x18995,False,255,2488552,2494876,15,4,4,1.43,-0.06
236882,0x18995,False,255,2488552,2494876,15,4,5,1.5,0.15
238964,0x189af,False,362,1184287,1190611,15,4,0,1.59,-0.67
238964,0x189af,False,362,1184287,1190611,15,4,1,1.58,-1.09
238964,0x189af,False,362,1184287,1190611,15,4,2,1.61,-1.06
238964,0x189af,False,362,1184287,1190611,15,4,3,1.49,-0.55
238964,0x189af,False,362,1184287,1190611,15,4,4,1.32,-0.5
238964,0x189af,False,362,1184287,1190611,15,4,5,1.6600000000000001,-0.61
238964,0x189af,False,362,1184287,1190611,15,4,0,1.62,-0.97
238964,0x189af,False,362,1184287,1190611,15,4,1,1.49,-0.68
238964,0x189af,False,362,1184287,1190611,15,4,2,1.6400000000000001,-1.1300000000000001
238964,0x189af,False,362,1184287,1190611,15,4,3,1.55,-1.25
238964,0x189af,False,362,1184287,1190611,15,4,4,1.37,-0.97
238964,0x189af,False,362,1184287,1190611,15,4,5,1.6500000000000001,-0.78
238964,0x189af,False,362,1184287,1190611,15,4,0,1.61,-0.72
238964,0x189af,False,362,1184287,1190611,15,4,1,1.52,-1.09
238964,0x189af,False,362,1184287,1190611,15,4,2,1.61,-0.63
238964,0x189af,False,362,1184287,1190611,15,4,3,1.53,-0.7000000000000001
238964,0x189af,False,362,1184287,1190611,15,4,4,1.3900000000000001,-0.9500000000000001
238964,0x189af,False,362,1184287,1190611,15,4,5,1.74,-1.07
238964,0x189af,False,362,1184287,1190611,15,4,0,1.59,-1.04
238964,0x189af,False,362,1184287,1190611,15,4,1,1.56,-0.37
238964,0x189af,False,362,1184287,1190611,15,4,2,1.62,-0.8200000000000001
238964,0x189af,False,362,1184287,1190611,15,4,3,1.57,-0.59
238964,0x189af,False,362,1184287,1190611,15,4,4,1.43,-0.06
238964,0x189af,False,362,1184287,1190611,15,4,5,1.5,0.15
267818,0x189e3,False,255,2494876,2510996,31,5,0,1.6600000000000001,-0.61
267818,0x189e3,False,255,2494876,2510996,31,5,1,1.68,-0.86
267818,0x189e3,False,255,2494876,2510996,31,5,2,1.68,-0.93
267818,0x189e3,False,255,2494876,2510996,31,5,3,1.6500000000000001,-0.87
267818,0x189e3,False,255,2494876,2510996,31,5,4,1.51,-0.87
267818,0x189e3,False,255,2494876,2510996,31,5,5,1.61,-1.1300000000000001
267818,0x189e3,False,255,2494876,2510996,31,5,6,1.56,-0.6
267818,0x189e3,False,255,2494876,2510996,31,5,7,1.69,-0.87
267818,0x189e3,False,255,2494876,2510996,31,5,8,1.74,0.04
267818,0x189e3,False,255,2494876,2510996,31,5,9,1.77,0.26
267818,0x189e3,False,255,2494876,2510996,31,5,10,1.69,0.8300000000000001
267818,0x189e3,False,255,2494876,2510996,31,5,11,1.62,0.9500000000000001
267818,0x189e3,False,255,2494876,2510996,31,5,12,1.43,1.03
267818,0x189e3,False,255,2494876,2510996,31,5,13,1.76,0.9
267818,0x189e3,False,255,2494876,2510996,31,5,0,1.6500000000000001,-0.78
267818,0x189e3,False,255,2494876,2510996,31,5,1,1.6500000000000001,-0.63
267818,0x189e3,False,255,2494876,2510996,31,5,2,1.6400000000000001,-0.73
267818,0x189e3,False,255,2494876,2510996,31,5,3,1.62,-0.93
267818,0x189e3,False,255,2494876,2510996,31,5,4,1.54,-0.9
267818,0x189e3,False,255,2494876,2510996,31,5,5,1.56,-0.99
267818,0x189e3,False,255,2494876,2510996,31,5,6,1.6,-1.1400000000000001
267818,0x189e3,False,255,2494876,2510996,31,5,7,1.78,-0.54
267818,0x189e3,False,255,2494876,2510996,31,5,8,1.8800000000000001,0.0
267818,0x189e3,False,255,2494876,2510996,31,5,9,1.78,0.11
267818,0x189e3,False,255,2494876,2510996,31,5,10,1.84,0.37
267818,0x189e3,False,255,2494876,2510996,31,5,11,1.77,0.51
267818,0x189e3,False,255,2494876,2510996,31,5,12,1.55,0.9
267818,0x189e3,False,255,2494876,2510996,31,5,13,1.78,1.29
267818,0x189e3,False,255,2494876,2510996,31,5,0,1.74,-1.07
267818,0x189e3,False,255,2494876,2510996,31,5,1,1.67,-1.08
267818,0x189e3,False,255,2494876,2510996,31,5,2,1.62,-1.02
267818,0x189e3,False,255,2494876,2510996,31,5,3,1.59,-0.92
267818,0x189e3,False,255,2494876,2510996,31,5,4,1.59,-0.89
267818,0x189e3,False,255,2494876,2510996,31,5,5,1.51,-0.86
267818,0x189e3,False,255,2494876,2510996,31,5,6,1.67,-0.81
267818,0x189e3,False,255,2494876,2510996,31,5,7,1.83,-0.5
267818,0x189e3,False,255,2494876,2510996,31,5,8,2.0,-0.22
267818,0x189e3,False,255,2494876,2510996,31,5,9,1.83,0.49
267818,0x189e3,False,255,2494876,2510996,31,5,10,1.96,0.97
267818,0x189e3,False,255,2494876,2510996,31,5,11,1.9000000000000001,1.04
267818,0x189e3,False,255,2494876,2510996,31,5,12,1.69,1.1
267818,0x189e3,False,255,2494876,2510996,31,5,13,1.75,1.06
267818,0x189e3,False,255,2494876,2510996,31,5,0,1.5,0.15
267818,0x189e3,False,255,2494876,2510996,31,5,1,1.56,-0.46
267818,0x189e3,False,255,2494876,2510996,31,5,2,1.59,-0.79
267818,0x189e3,False,255,2494876,2510996,31,5,3,1.61,-0.91
267818,0x189e3,False,255,2494876,2510996,31,5,4,1.55,-0.98
267818,0x189e3,False,255,2494876,2510996,31,5,5,1.57,-0.65
267818,0x189e3,False,255,2494876,2510996,31,5,6,1.67,-0.84
267818,0x189e3,False,255,2494876,2510996,31,5,7,1.9100000000000001,-0.41000000000000003
267818,0x189e3,False,255,2494876,2510996,31,5,8,2.07,-0.05
267818,0x189e3,False,255,2494876,2510996,31,5,9,1.93,0.26
267818,0x189e3,False,255,2494876,2510996,31,5,10,2.0,0.29
267818,0x189e3,False,255,2494876,2510996,31,5,11,1.94,0.28
267818,0x189e3,False,255,2494876,2510996,31,5,12,1.77,0.4
267818,0x189e3,False,255,2494876,2510996,31,5,13,1.7,0.6
267818,0x189e3,False,255,2494876,2510996,31,5,0,1.43,-0.27
267818,0x189e3,False,255,2494876,2510996,31,5,1,1.49,-0.21
267818,0x189e3,False,255,2494876,2510996,31,5,2,1.54,-0.2
267818,0x189e3,False,255,2494876,2510996,31,5,3,1.58,-0.19
267818,0x189e3,False,255,2494876,2510996,31,5,4,1.59,0.13
267818,0x189e3,False,255,2494876,2510996,31,5,5,1.57,-0.21
267818,0x189e3,False,255,2494876,2510996,31,5,6,1.72,-0.29
267818,0x189e3,False,255,2494876,2510996,31,5,7,1.92,0.02
267818,0x189e3,False,255,2494876,2510996,31,5,8,2.0100000000000002,0.34
267818,0x189e3,False,255,2494876,2510996,31,5,9,1.96,0.3
267818,0x189e3,False,255,2494876,2510996,31,5,10,1.9000000000000001,0.33
267818,0x189e3,False,255,2494876,2510996,31,5,11,1.8900000000000001,0.37
267818,0x189e3,False,255,2494876,2510996,31,5,12,1.9000000000000001,0.48
267818,0x189e3,False,255,2494876,2510996,31,5,13,1.7,0.6
267823,0x189ed,False,388,0,6318,1,1,0,1.46,-0.67
267823,0x189ed,False,388,0,6318,1,1,1,1.47,-0.67
267823,0x189ed,False,388,0,6318,1,1,2,1.59,-0.55
267823,0x189ed,False,388,0,6318,1,1,3,1.61,-0.29
267823,0x189ed,False,388,0,6318,1,1,4,1.77,-0.27
267823,0x189ed,False,388,0,6318,1,1,5,1.67,-0.31
267823,0x189ed,False,388,0,6318,1,1,6,1.43,-0.27
267913,0x189f7,False,388,6318,10931,1,1,0,2.57,-1.6400000000000001
267913,0x189f7,False,388,6318,10931,1,1,1,2.5,-1.7
267913,0x189f7,False,388,6318,10931,1,1,2,2.0300000000000002,-1.52
267913,0x189f7,False,388,6318,10931,1,1,3,1.81,-0.88
267913,0x189f7,False,388,6318,10931,1,1,4,1.75,-0.6
267913,0x189f7,False,388,6318,10931,1,1,5,1.53,-0.64
267913,0x189f7,False,388,6318,10931,1,1,6,1.46,-0.67
267918,0x18a01,False,388,10931,19652,1,1,0,0.23,-1.6
267918,0x18a01,False,388,10931,19652,1,1,1,0.23,-1.61
267918,0x18a01,False,388,10931,19652,1,1,2,0.28,-1.6
267918,0x18a01,False,388,10931,19652,1,1,3,0.38,-1.6300000000000001
267918,0x18a01,False,388,10931,19652,1,1,4,0.61,-1.8
267918,0x18a01,False,388,10931,19652,1,1,5,0.99,-1.82
267918,0x18a01,False,388,10931,19652,1,1,6,1.86,-1.05
267918,0x18a01,False,388,10931,19652,1,1,7,2.61,-1.07
267918,0x18a01,False,388,10931,19652,1,1,8,2.57,-1.6400000000000001
268169,0x18a0b,False,388,19652,33250,1,1,0,1.28,-1.06
268169,0x18a0b,False,388,19652,33250,1,1,1,0.93,-1.36
268169,0x18a0b,False,388,19652,33250,1,1,2,0.6900000000000001,-1.52
268169,0x18a0b,False,388,19652,33250,1,1,3,0.62,-1.78
268169,0x18a0b,False,388,19652,33250,1,1,4,0.62,-1.93
268169,0x18a0b,False,388,19652,33250,1,1,5,0.62,-2.12
268169,0x18a0b,False,388,19652,33250,1,1,6,0.6,-2.33
268169,0x18a0b,False,388,19652,33250,1,1,7,0.53,-2.5300000000000002
268169,0x18a0b,False,388,19652,33250,1,1,8,0.43,-2.69
268169,0x18a0b,False,388,19652,33250,1,1,9,0.3,-2.8000000000000003
268169,0x18a0b,False,388,19652,33250,1,1,10,0.19,-2.87
268169,0x18a0b,False,388,19652,33250,1,1,11,0.11,-2.91
268169,0x18a0b,False,388,19652,33250,1,1,12,0.08,-2.96
268169,0x18a0b,False,388,19652,33250,1,1,13,0.09,-3.0100000000000002
268169,0x18a0b,False,388,19652,33250,1,1,14,0.1,-3.0700000000000003
268169,0x18a0b,False,388,19652,33250,1,1,15,0.08,-3.14
268169,0x18a0b,False,388,19652,33250,1,1,16,0.04,-3.19
268169,0x18a0b,False,388,19652,33250,1,1,17,0.01,-3.2
268169,0x18a0b,False,388,19652,33250,1,1,18,0.0,-3.19
268169,0x18a0b,False,388,19652,33250,1,1,19,0.03,-3.18
268169,0x18a0b,False,388,19652,33250,1,1,20,0.07,-3.19
268169,0x18a0b,False,388,19652,33250,1,1,21,0.11,-3.24
268169,0x18a0b,False,388,19652,33250,1,1,22,0.13,-3.3000000000000003
268169,0x18a0b,False,388,19652,33250,1,1,23,0.13,-3.36
268169,0x18a0b,False,388,19652,33250,1,1,24,0.13,-3.41
268169,0x18a0b,False,388,19652,33250,1,1,25,0.13,-3.44
268169,0x18a0b,False,388,19652,33250,1,1,26,0.15,-3.44
268169,0x18a0b,False,388,19652,33250,1,1,27,0.18,-3.43
268169,0x18a0b,False,388,19652,33250,1,1,28,0.24,-3.41
268169,0x18a0b,False,388,19652,33250,1,1,29,0.3,-3.42
268169,0x18a0b,False,388,19652,33250,1,1,30,0.35000000000000003,-3.45
268169,0x18a0b,False,388,19652,33250,1,1,31,0.4,-3.49
268169,0x18a0b,False,388,19652,33250,1,1,32,0.43,-3.5100000000000002
268169,0x18a0b,False,388,19652,33250,1,1,33,0.45,-3.5300000000000002
268169,0x18a0b,False,388,19652,33250,1,1,34,0.46,-3.52
268169,0x18a0b,False,388,19652,33250,1,1,35,0.45,-3.49
268169,0x18a0b,False,388,19652,33250,1,1,36,0.44,-3.45
268169,0x18a0b,False,388,19652,33250,1,1,37,0.4,-3.38
268169,0x18a0b,False,388,19652,33250,1,1,38,0.36,-3.29
268169,0x18a0b,False,388,19652,33250,1,1,39,0.33,-3.17
268169,0x18a0b,False,388,19652,33250,1,1,40,0.32,-3.0500000000000003
268169,0x18a0b,False,388,19652,33250,1,1,41,0.33,-2.92
268169,0x18a0b,False,388,19652,33250,1,1,42,0.35000000000000003,-2.8000000000000003
268169,0x18a0b,False,388,19652,33250,1,1,43,0.36,-2.7
268169,0x18a0b,False,388,19652,33250,1,1,44,0.36,-2.62
268169,0x18a0b,False,388,19652,33250,1,1,45,0.36,-2.54
268169,0x18a0b,False,388,19652,33250,1,1,46,0.37,-2.47
268169,0x18a0b,False,388,19652,33250,1,1,47,0.4,-2.4
268169,0x18a0b,False,388,19652,33250,1,1,48,0.44,-2.34
268169,0x18a0b,False,388,19652,33250,1,1,49,0.46,-2.29
268169,0x18a0b,False,388,19652,33250,1,1,50,0.41000000000000003,-2.1
268169,0x18a0b,False,388,19652,33250,1,1,51,0.34,-1.83
268169,0x18a0b,False,388,19652,33250,1,1,52,0.32,-1.67
268169,0x18a0b,False,388,19652,33250,1,1,53,0.3,-1.6
268169,0x18a0b,False,388,19652,33250,1,1,54,0.3,-1.57
268169,0x18a0b,False,388,19652,33250,1,1,55,0.3,-1.56
268169,0x18a0b,False,388,19652,33250,1,1,56,0.28,-1.44
268169,0x18a0b,False,388,19652,33250,1,1,57,0.15,-1.27
268169,0x18a0b,False,388,19652,33250,1,1,58,0.18,-1.68
268169,0x18a0b,False,388,19652,33250,1,1,59,0.13,-1.6300000000000001
268169,0x18a0b,False,388,19652,33250,1,1,60,0.25,-1.78
268169,0x18a0b,False,388,19652,33250,1,1,61,0.28,-1.62
268169,0x18a0b,False,388,19652,33250,1,1,62,0.29,-1.6
268169,0x18a0b,False,388,19652,33250,1,1,63,0.23,-1.6
268264,0x18a15,False,388,33250,33548,1,1,0,1.61,-0.85
268264,0x18a15,False,388,33250,33548,1,1,1,1.52,-0.88
268264,0x18a15,False,388,33250,33548,1,1,2,1.41,-0.96
268264,0x18a15,False,388,33250,33548,1,1,3,1.28,-1.06
268266,0x18a1f,False,388,33548,33748,1,1,0,1.67,-0.87
268266,0x18a1f,False,388,33548,33748,1,1,1,1.6600000000000001,-0.86
268266,0x18a1f,False,388,33548,33748,1,1,2,1.61,-0.85
268273,0x18a29,False,388,33748,33948,1,1,0,1.6500000000000001,-0.8
268273,0x18a29,False,388,33748,33948,1,1,1,1.67,-0.86
268273,0x18a29,False,388,33748,33948,1,1,2,1.67,-0.87
268374,0x18a33,False,388,33948,35346,1,1,0,1.86,-0.11
268374,0x18a33,False,388,33948,35346,1,1,1,1.83,-0.08
268374,0x18a33,False,388,33948,35346,1,1,2,1.81,-0.09
268374,0x18a33,False,388,33948,35346,1,1,3,1.79,-0.13
268374,0x18a33,False,388,33948,35346,1,1,4,1.79,-0.17
268374,0x18a33,False,388,33948,35346,1,1,5,1.79,-0.21
268374,0x18a33,False,388,33948,35346,1,1,6,1.8,-0.22
268374,0x18a33,False,388,33948,35346,1,1,7,1.82,-0.19
268374,0x18a33,False,388,33948,35346,1,1,8,1.83,-0.13
268374,0x18a33,False,388,33948,35346,1,1,9,1.78,-0.11
268374,0x18a33,False,388,33948,35346,1,1,10,1.68,-0.16
268374,0x18a33,False,388,33948,35346,1,1,11,1.68,-0.29
268374,0x18a33,False,388,33948,35346,1,1,12,1.6500000000000001,-0.46
268374,0x18a33,False,388,33948,35346,1,1,13,1.6300000000000001,-0.65
268374,0x18a33,False,388,33948,35346,1,1,14,1.6500000000000001,-0.8
269866,0x18a4d,False,362,1190611,1206731,31,5,0,1.6600000000000001,-0.61
269866,0x18a4d,False,362,1190611,1206731,31,5,1,1.68,-0.86
269866,0x18a4d,False,362,1190611,1206731,31,5,2,1.68,-0.93
269866,0x18a4d,False,362,1190611,1206731,31,5,3,1.6500000000000001,-0.87
269866,0x18a4d,False,362,1190611,1206731,31,5,4,1.51,-0.87
269866,0x18a4d,False,362,1190611,1206731,31,5,5,1.61,-1.1300000000000001
269866,0x18a4d,False,362,1190611,1206731,31,5,6,1.56,-0.6
269866,0x18a4d,False,362,1190611,1206731,31,5,7,1.69,-0.87
269866,0x18a4d,False,362,1190611,1206731,31,5,8,1.74,0.04
269866,0x18a4d,False,362,1190611,1206731,31,5,9,1.77,0.26
269866,0x18a4d,False,362,1190611,1206731,31,5,10,1.69,0.8300000000000001
269866,0x18a4d,False,362,1190611,1206731,31,5,11,1.62,0.9500000000000001
269866,0x18a4d,False,362,1190611,1206731,31,5,12,1.43,1.03
269866,0x18a4d,False,362,1190611,1206731,31,5,13,1.76,0.9
269866,0x18a4d,False,362,1190611,1206731,31,5,0,1.6500000000000001,-0.78
269866,0x18a4d,False,362,1190611,1206731,31,5,1,1.6500000000000001,-0.63
269866,0x18a4d,False,362,1190611,1206731,31,5,2,1.6400000000000001,-0.73
269866,0x18a4d,False,362,1190611,1206731,31,5,3,1.62,-0.93
269866,0x18a4d,False,362,1190611,1206731,31,5,4,1.54,-0.9
269866,0x18a4d,False,362,1190611,1206731,31,5,5,1.56,-0.99
269866,0x18a4d,False,362,1190611,1206731,31,5,6,1.6,-1.1400000000000001
269866,0x18a4d,False,362,1190611,1206731,31,5,7,1.78,-0.54
269866,0x18a4d,False,362,1190611,1206731,31,5,8,1.8800000000000001,0.0
269866,0x18a4d,False,362,1190611,1206731,31,5,9,1.78,0.11
269866,0x18a4d,False,362,1190611,1206731,31,5,10,1.84,0.37
269866,0x18a4d,False,362,1190611,1206731,31,5,11,1.77,0.51
269866,0x18a4d,False,362,1190611,1206731,31,5,12,1.55,0.9
269866,0x18a4d,False,362,1190611,1206731,31,5,13,1.78,1.29
269866,0x18a4d,False,362,1190611,1206731,31,5,0,1.74,-1.07
269866,0x18a4d,False,362,1190611,1206731,31,5,1,1.67,-1.08
269866,0x18a4d,False,362,1190611,1206731,31,5,2,1.62,-1.02
269866,0x18a4d,False,362,1190611,1206731,31,5,3,1.59,-0.92
269866,0x18a4d,False,362,1190611,1206731,31,5,4,1.59,-0.89
269866,0x18a4d,False,362,1190611,1206731,31,5,5,1.51,-0.86
269866,0x18a4d,False,362,1190611,1206731,31,5,6,1.67,-0.81
269866,0x18a4d,False,362,1190611,1206731,31,5,7,1.83,-0.5
269866,0x18a4d,False,362,1190611,1206731,31,5,8,2.0,-0.22
269866,0x18a4d,False,362,1190611,1206731,31,5,9,1.83,0.49
269866,0x18a4d,False,362,1190611,1206731,31,5,10,1.96,0.97
269866,0x18a4d,False,362,1190611,1206731,31,5,11,1.9000000000000001,1.04
269866,0x18a4d,False,362,1190611,1206731,31,5,12,1.69,1.1
269866,0x18a4d,False,362,1190611,1206731,31,5,13,1.75,1.06
269866,0x18a4d,False,362,1190611,1206731,31,5,0,1.5,0.15
269866,0x18a4d,False,362,1190611,1206731,31,5,1,1.56,-0.46
269866,0x18a4d,False,362,1190611,1206731,31,5,2,1.59,-0.79
269866,0x18a4d,False,362,1190611,1206731,31,5,3,1.61,-0.91
269866,0x18a4d,False,362,1190611,1206731,31,5,4,1.55,-0.98
269866,0x18a4d,False,362,1190611,1206731,31,5,5,1.57,-0.65
269866,0x18a4d,False,362,1190611,1206731,31,5,6,1.67,-0.84
269866,0x18a4d,False,362,1190611,1206731,31,5,7,1.9100000000000001,-0.41000000000000003
269866,0x18a4d,False,362,1190611,1206731,31,5,8,2.07,-0.05
269866,0x18a4d,False,362,1190611,1206731,31,5,9,1.93,0.26
269866,0x18a4d,False,362,1190611,1206731,31,5,10,2.0,0.29
269866,0x18a4d,False,362,1190611,1206731,31,5,11,1.94,0.28
269866,0x18a4d,False,362,1190611,1206731,31,5,12,1.77,0.4
269866,0x18a4d,False,362,1190611,1206731,31,5,13,1.7,0.6
269866,0x18a4d,False,362,1190611,1206731,31,5,0,1.43,-0.27
269866,0x18a4d,False,362,1190611,1206731,31,5,1,1.49,-0.21
269866,0x18a4d,False,362,1190611,1206731,31,5,2,1.54,-0.2
269866,0x18a4d,False,362,1190611,1206731,31,5,3,1.58,-0.19
269866,0x18a4d,False,362,1190611,1206731,31,5,4,1.59,0.13
269866,0x18a4d,False,362,1190611,1206731,31,5,5,1.57,-0.21
269866,0x18a4d,False,362,1190611,1206731,31,5,6,1.72,-0.29
269866,0x18a4d,False,362,1190611,1206731,31,5,7,1.92,0.02
269866,0x18a4d,False,362,1190611,1206731,31,5,8,2.0100000000000002,0.34
269866,0x18a4d,False,362,1190611,1206731,31,5,9,1.96,0.3
269866,0x18a4d,False,362,1190611,1206731,31,5,10,1.9000000000000001,0.33
269866,0x18a4d,False,362,1190611,1206731,31,5,11,1.8900000000000001,0.37
269866,0x18a4d,False,362,1190611,1206731,31,5,12,1.9000000000000001,0.48
269866,0x18a4d,False,362,1190611,1206731,31,5,13,1.7,0.6
269986,0x18a57,False,389,0,6318,1,1,0,1.46,-0.67
269986,0x18a57,False,389,0,6318,1,1,1,1.47,-0.67
269986,0x18a57,False,389,0,6318,1,1,2,1.59,-0.55
269986,0x18a57,False,389,0,6318,1,1,3,1.61,-0.29
269986,0x18a57,False,389,0,6318,1,1,4,1.77,-0.27
269986,0x18a57,False,389,0,6318,1,1,5,1.67,-0.31
269986,0x18a57,False,389,0,6318,1,1,6,1.43,-0.27
270006,0x18a61,False,389,6318,10931,1,1,0,2.57,-1.6400000000000001
270006,0x18a61,False,389,6318,10931,1,1,1,2.5,-1.7
270006,0x18a61,False,389,6318,10931,1,1,2,2.0300000000000002,-1.52
270006,0x18a61,False,389,6318,10931,1,1,3,1.81,-0.88
270006,0x18a61,False,389,6318,10931,1,1,4,1.75,-0.6
270006,0x18a61,False,389,6318,10931,1,1,5,1.53,-0.64
270006,0x18a61,False,389,6318,10931,1,1,6,1.46,-0.67
270074,0x18a6b,False,389,10931,19652,1,1,0,0.23,-1.6
270074,0x18a6b,False,389,10931,19652,1,1,1,0.23,-1.61
270074,0x18a6b,False,389,10931,19652,1,1,2,0.28,-1.6
270074,0x18a6b,False,389,10931,19652,1,1,3,0.38,-1.6300000000000001
270074,0x18a6b,False,389,10931,19652,1,1,4,0.61,-1.8
270074,0x18a6b,False,389,10931,19652,1,1,5,0.99,-1.82
270074,0x18a6b,False,389,10931,19652,1,1,6,1.86,-1.05
270074,0x18a6b,False,389,10931,19652,1,1,7,2.61,-1.07
270074,0x18a6b,False,389,10931,19652,1,1,8,2.57,-1.6400000000000001
270353,0x18a75,False,389,19652,33250,1,1,0,1.28,-1.06
270353,0x18a75,False,389,19652,33250,1,1,1,0.93,-1.36
270353,0x18a75,False,389,19652,33250,1,1,2,0.6900000000000001,-1.52
270353,0x18a75,False,389,19652,33250,1,1,3,0.62,-1.78
270353,0x18a75,False,389,19652,33250,1,1,4,0.62,-1.93
270353,0x18a75,False,389,19652,33250,1,1,5,0.62,-2.12
270353,0x18a75,False,389,19652,33250,1,1,6,0.6,-2.33
270353,0x18a75,False,389,19652,33250,1,1,7,0.53,-2.5300000000000002
270353,0x18a75,False,389,19652,33250,1,1,8,0.43,-2.69
270353,0x18a75,False,389,19652,33250,1,1,9,0.3,-2.8000000000000003
270353,0x18a75,False,389,19652,33250,1,1,10,0.19,-2.87
270353,0x18a75,False,389,19652,33250,1,1,11,0.11,-2.91
270353,0x18a75,False,389,19652,33250,1,1,12,0.08,-2.96
270353,0x18a75,False,389,19652,33250,1,1,13,0.09,-3.0100000000000002
270353,0x18a75,False,389,19652,33250,1,1,14,0.1,-3.0700000000000003
270353,0x18a75,False,389,19652,33250,1,1,15,0.08,-3.14
270353,0x18a75,False,389,19652,33250,1,1,16,0.04,-3.19
270353,0x18a75,False,389,19652,33250,1,1,17,0.01,-3.2
270353,0x18a75,False,389,19652,33250,1,1,18,0.0,-3.19
270353,0x18a75,False,389,19652,33250,1,1,19,0.03,-3.18
270353,0x18a75,False,389,19652,33250,1,1,20,0.07,-3.19
270353,0x18a75,False,389,19652,33250,1,1,21,0.11,-3.24
270353,0x18a75,False,389,19652,33250,1,1,22,0.13,-3.3000000000000003
270353,0x18a75,False,389,19652,33250,1,1,23,0.13,-3.36
270353,0x18a75,False,389,19652,33250,1,1,24,0.13,-3.41
270353,0x18a75,False,389,19652,33250,1,1,25,0.13,-3.44
270353,0x18a75,False,389,19652,33250,1,1,26,0.15,-3.44
270353,0x18a75,False,389,19652,33250,1,1,27,0.18,-3.43
270353,0x18a75,False,389,19652,33250,1,1,28,0.24,-3.41
270353,0x18a75,False,389,19652,33250,1,1,29,0.3,-3.42
270353,0x18a75,False,389,19652,33250,1,1,30,0.35000000000000003,-3.45
270353,0x18a75,False,389,19652,33250,1,1,31,0.4,-3.49
270353,0x18a75,False,389,19652,33250,1,1,32,0.43,-3.5100000000000002
270353,0x18a75,False,389,19652,33250,1,1,33,0.45,-3.5300000000000002
270353,0x18a75,False,389,19652,33250,1,1,34,0.46,-3.52
270353,0x18a75,False,389,19652,33250,1,1,35,0.45,-3.49
270353,0x18a75,False,389,19652,33250,1,1,36,0.44,-3.45
270353,0x18a75,False,389,19652,33250,1,1,37,0.4,-3.38
270353,0x18a75,False,389,19652,33250,1,1,38,0.36,-3.29
