logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,曲率情報のレーン数,形状インデックス,方位角[deg],曲率値[1/m]
339898,0x18b7f,False,255,2510996,2541058,15,4,13,45.71,0.0007
339898,0x18b7f,False,255,2510996,2541058,15,4,14,44.88,0.0008
339898,0x18b7f,False,255,2510996,2541058,15,4,15,44.09,0.0006
339898,0x18b7f,False,255,2510996,2541058,15,4,16,43.4,0.0007
339898,0x18b7f,False,255,2510996,2541058,15,4,17,42.67,0.0007
339898,0x18b7f,False,255,2510996,2541058,15,4,18,42.44,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,0,53.96,0.0001
341939,0x18b9a,False,362,1206731,1236793,15,4,1,53.35,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,2,52.730000000000004,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,3,52.03,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,4,51.43,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,5,51.31,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,6,50.59,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,7,49.9,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,8,49.160000000000004,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,9,48.43,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,10,47.74,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,11,47.04,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,12,46.34,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,13,45.62,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,14,44.88,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,15,44.15,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,16,43.47,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,17,42.78,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,18,42.52,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,0,53.54,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,1,53.4,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,2,52.76,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,3,52.050000000000004,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,4,51.42,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,5,51.31,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,6,50.57,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,7,49.870000000000005,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,8,49.15,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,9,48.44,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,10,47.74,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,11,47.04,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,12,46.33,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,13,45.63,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,14,44.910000000000004,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,15,44.18,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,16,43.49,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,17,42.78,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,18,42.53,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,0,53.53,0.0015
341939,0x18b9a,False,362,1206731,1236793,15,4,1,53.61,0.0011
341939,0x18b9a,False,362,1206731,1236793,15,4,2,52.59,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,3,52.04,0.0005
341939,0x18b9a,False,362,1206731,1236793,15,4,4,51.49,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,5,51.370000000000005,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,6,50.58,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,7,49.81,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,8,49.120000000000005,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,9,48.43,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,10,47.75,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,11,47.07,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,12,46.39,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,13,45.71,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,14,44.93,0.0008
341939,0x18b9a,False,362,1206731,1236793,15,4,15,44.11,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,16,43.42,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,17,42.71,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,18,42.480000000000004,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,0,53.730000000000004,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,1,53.61,0.0011
341939,0x18b9a,False,362,1206731,1236793,15,4,2,52.61,0.0005
341939,0x18b9a,False,362,1206731,1236793,15,4,3,52.07,0.0005
341939,0x18b9a,False,362,1206731,1236793,15,4,4,51.46,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,5,51.34,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,6,50.53,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,7,49.74,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,8,49.07,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,9,48.39,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,10,47.72,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,11,47.1,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,12,46.45,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,13,45.71,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,14,44.88,0.0008
341939,0x18b9a,False,362,1206731,1236793,15,4,15,44.09,0.0006
341939,0x18b9a,False,362,1206731,1236793,15,4,16,43.4,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,17,42.67,0.0007
341939,0x18b9a,False,362,1206731,1236793,15,4,18,42.44,0.0007
483475,0x18d78,False,255,2541058,2571060,15,4,0,42.52,0.0007
483475,0x18d78,False,255,2541058,2571060,15,4,1,41.730000000000004,0.0007
483475,0x18d78,False,255,2541058,2571060,15,4,2,41.230000000000004,0.0002
483475,0x18d78,False,255,2541058,2571060,15,4,3,41.14,0.0001
483475,0x18d78,False,255,2541058,2571060,15,4,4,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,5,41.050000000000004,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,6,41.04,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,7,41.03,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,8,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,9,41.1,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,10,41.09,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,11,41.050000000000004,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,12,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,13,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,14,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,15,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,16,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,0,42.53,0.0007
483475,0x18d78,False,255,2541058,2571060,15,4,1,41.77,0.0005
483475,0x18d78,False,255,2541058,2571060,15,4,2,41.25,0.0004
483475,0x18d78,False,255,2541058,2571060,15,4,3,41.050000000000004,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,4,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,5,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,6,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,7,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,8,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,9,41.09,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,10,41.1,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,11,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,12,41.050000000000004,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,13,41.03,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,14,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,15,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,16,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,0,42.480000000000004,0.0007
483475,0x18d78,False,255,2541058,2571060,15,4,1,41.79,0.0005
483475,0x18d78,False,255,2541058,2571060,15,4,2,41.35,0.0004
483475,0x18d78,False,255,2541058,2571060,15,4,3,41.08,0.0001
483475,0x18d78,False,255,2541058,2571060,15,4,4,41.09,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,5,41.1,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,6,41.12,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,7,41.06,0.0002
483475,0x18d78,False,255,2541058,2571060,15,4,8,40.94,-0.0001
483475,0x18d78,False,255,2541058,2571060,15,4,9,41.050000000000004,-0.0001
483475,0x18d78,False,255,2541058,2571060,15,4,10,41.09,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,11,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,12,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,13,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,14,41.050000000000004,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,15,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,16,41.09,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,0,42.44,0.0007
483475,0x18d78,False,255,2541058,2571060,15,4,1,41.77,0.0006
483475,0x18d78,False,255,2541058,2571060,15,4,2,41.34,0.0003
483475,0x18d78,False,255,2541058,2571060,15,4,3,41.21,0.0001
483475,0x18d78,False,255,2541058,2571060,15,4,4,41.15,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,5,41.11,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,6,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,7,41.01,0.0002
483475,0x18d78,False,255,2541058,2571060,15,4,8,40.89,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,9,41.03,-0.0001
483475,0x18d78,False,255,2541058,2571060,15,4,10,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,11,41.07,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,12,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,13,41.08,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,14,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,15,41.06,0.0
483475,0x18d78,False,255,2541058,2571060,15,4,16,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,0,42.52,0.0007
485510,0x18d92,False,362,1236793,1266795,15,4,1,41.730000000000004,0.0007
485510,0x18d92,False,362,1236793,1266795,15,4,2,41.230000000000004,0.0002
485510,0x18d92,False,362,1236793,1266795,15,4,3,41.14,0.0001
485510,0x18d92,False,362,1236793,1266795,15,4,4,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,5,41.050000000000004,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,6,41.04,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,7,41.03,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,8,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,9,41.1,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,10,41.09,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,11,41.050000000000004,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,12,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,13,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,14,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,15,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,16,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,0,42.53,0.0007
485510,0x18d92,False,362,1236793,1266795,15,4,1,41.77,0.0005
485510,0x18d92,False,362,1236793,1266795,15,4,2,41.25,0.0004
485510,0x18d92,False,362,1236793,1266795,15,4,3,41.050000000000004,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,4,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,5,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,6,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,7,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,8,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,9,41.09,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,10,41.1,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,11,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,12,41.050000000000004,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,13,41.03,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,14,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,15,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,16,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,0,42.480000000000004,0.0007
485510,0x18d92,False,362,1236793,1266795,15,4,1,41.79,0.0005
485510,0x18d92,False,362,1236793,1266795,15,4,2,41.35,0.0004
485510,0x18d92,False,362,1236793,1266795,15,4,3,41.08,0.0001
485510,0x18d92,False,362,1236793,1266795,15,4,4,41.09,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,5,41.1,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,6,41.12,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,7,41.06,0.0002
485510,0x18d92,False,362,1236793,1266795,15,4,8,40.94,-0.0001
485510,0x18d92,False,362,1236793,1266795,15,4,9,41.050000000000004,-0.0001
485510,0x18d92,False,362,1236793,1266795,15,4,10,41.09,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,11,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,12,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,13,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,14,41.050000000000004,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,15,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,16,41.09,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,0,42.44,0.0007
485510,0x18d92,False,362,1236793,1266795,15,4,1,41.77,0.0006
485510,0x18d92,False,362,1236793,1266795,15,4,2,41.34,0.0003
485510,0x18d92,False,362,1236793,1266795,15,4,3,41.21,0.0001
485510,0x18d92,False,362,1236793,1266795,15,4,4,41.15,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,5,41.11,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,6,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,7,41.01,0.0002
485510,0x18d92,False,362,1236793,1266795,15,4,8,40.89,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,9,41.03,-0.0001
485510,0x18d92,False,362,1236793,1266795,15,4,10,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,11,41.07,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,12,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,13,41.08,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,14,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,15,41.06,0.0
485510,0x18d92,False,362,1236793,1266795,15,4,16,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,0,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,1,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,2,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,3,41.11,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,4,41.12,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,5,41.11,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,6,41.11,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,7,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,8,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,9,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,10,41.04,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,11,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,12,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,13,41.12,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,14,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,15,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,16,41.04,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,17,41.04,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,18,41.03,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,19,41.03,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,0,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,1,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,2,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,3,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,4,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,5,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,6,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,7,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,8,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,9,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,10,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,11,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,12,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,13,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,14,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,15,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,16,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,17,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,18,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,19,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,0,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,1,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,2,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,3,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,4,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,5,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,6,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,7,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,8,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,9,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,10,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,11,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,12,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,13,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,14,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,15,41.09,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,16,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,17,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,18,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,19,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,0,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,1,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,2,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,3,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,4,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,5,41.06,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,6,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,7,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,8,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,9,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,10,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,11,41.08,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,12,41.04,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,13,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,14,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,15,41.11,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,16,41.1,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,17,41.07,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,18,41.050000000000004,0.0
596156,0x18fec,False,255,2571060,2601044,15,4,19,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,0,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,1,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,2,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,3,41.11,0.0
598197,0x19008,False,362,1266795,1296779,15,4,4,41.12,0.0
598197,0x19008,False,362,1266795,1296779,15,4,5,41.11,0.0
598197,0x19008,False,362,1266795,1296779,15,4,6,41.11,0.0
598197,0x19008,False,362,1266795,1296779,15,4,7,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,8,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,9,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,10,41.04,0.0
598197,0x19008,False,362,1266795,1296779,15,4,11,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,12,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,13,41.12,0.0
598197,0x19008,False,362,1266795,1296779,15,4,14,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,15,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,16,41.04,0.0
598197,0x19008,False,362,1266795,1296779,15,4,17,41.04,0.0
598197,0x19008,False,362,1266795,1296779,15,4,18,41.03,0.0
598197,0x19008,False,362,1266795,1296779,15,4,19,41.03,0.0
598197,0x19008,False,362,1266795,1296779,15,4,0,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,1,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,2,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,3,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,4,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,5,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,6,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,7,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,8,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,9,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,10,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,11,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,12,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,13,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,14,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,15,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,16,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,17,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,18,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,19,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,0,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,1,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,2,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,3,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,4,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,5,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,6,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,7,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,8,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,9,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,10,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,11,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,12,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,13,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,14,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,15,41.09,0.0
598197,0x19008,False,362,1266795,1296779,15,4,16,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,17,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,18,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,19,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,0,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,1,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,2,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,3,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,4,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,5,41.06,0.0
598197,0x19008,False,362,1266795,1296779,15,4,6,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,7,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,8,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,9,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,10,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,11,41.08,0.0
598197,0x19008,False,362,1266795,1296779,15,4,12,41.04,0.0
598197,0x19008,False,362,1266795,1296779,15,4,13,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,14,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,15,41.11,0.0
598197,0x19008,False,362,1266795,1296779,15,4,16,41.1,0.0
598197,0x19008,False,362,1266795,1296779,15,4,17,41.07,0.0
598197,0x19008,False,362,1266795,1296779,15,4,18,41.050000000000004,0.0
598197,0x19008,False,362,1266795,1296779,15,4,19,41.06,0.0
