logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,Lane Line形状情報数,Lane Line ID,形状要素点数,緯度[deg],経度[deg],高さ[m]
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.11641683292492,-117.97594690648279,94.935
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.11645253983244,-117.97589871053954,95.11
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.116505010546305,-117.97582536888677,95.366
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.116510794059494,-117.97581715462167,95.394
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.116545159862504,-117.97576736611681,95.564
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.11657927420842,-117.9757174099739,95.738
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.1166133047353,-117.97566753765001,95.919
197982,0x18927,False,362,1170570,1175772,31,7,30065632073,11,34.11661900442946,-117.97565915574684,95.95
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.11672377821913,-117.97575873275655,96.47
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.11675764110795,-117.975707100233,96.636
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.11679100108258,-117.97565504861429,96.808
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.11682394196205,-117.97560274553848,96.984
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.116856463746366,-117.97555010718655,97.161
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.11690491114671,-117.97547064674447,97.429
206434,0x18933,False,255,2480037,2483439,15,5,4295828290,7,34.11691027556474,-117.97546176192711,97.458
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.11669712376704,-117.97573333558992,96.33
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.11673115429392,-117.97568237361864,96.51
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.11676443044952,-117.97563057345702,96.692
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.116796952233834,-117.97557827038122,96.875
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.11682905492299,-117.97552546439123,97.061
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.11687683177108,-117.97544600394914,97.343
206434,0x18933,False,255,2480037,2483439,15,5,8590795586,7,34.11688211237008,-117.97543720295081,97.375
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.11667105604817,-117.97570860897557,96.18
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.11670491893699,-117.97565789846136,96.367
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.116738027454524,-117.97560634975684,96.553
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.11677054923884,-117.97555429813814,96.74
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.11680265192799,-117.97550174360525,96.929
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.11685026113802,-117.97542270225831,97.221
206434,0x18933,False,255,2480037,2483439,15,5,12885762882,7,34.11685554173702,-117.97541390125998,97.254
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.11664540742446,-117.97568430145637,96.06
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.1166782644849,-117.97563292038991,96.233
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.11671095390727,-117.97558153932346,96.414
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.11674355951062,-117.97552982298087,96.603
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.116775997475905,-117.9754778551812,96.801
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.11682394196205,-117.97539956820556,97.113
206434,0x18933,False,255,2480037,2483439,15,5,17180730178,7,34.11682922256105,-117.97539085102626,97.149
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.11661900442946,-117.97565915574684,95.95
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.11665286731828,-117.97560919960392,96.101
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.11668589201679,-117.97555848908974,96.28
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.1167184138011,-117.97550694038522,96.482
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.11675034885219,-117.9754548887665,96.7
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.11679762278609,-117.97537651797184,97.041
206434,0x18933,False,255,2480037,2483439,15,5,21475697474,7,34.116802819566054,-117.97536780079253,97.08
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.11672377821913,-117.97575873275655,96.47
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.11675764110795,-117.975707100233,96.636
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.11679100108258,-117.97565504861429,96.808
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.11682394196205,-117.97560274553848,96.984
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.116856463746366,-117.97555010718655,97.161
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.11690491114671,-117.97547064674447,97.429
208162,0x1894d,False,362,1175772,1179174,15,5,4295828290,7,34.11691027556474,-117.97546176192711,97.458
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.11669712376704,-117.97573333558992,96.33
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.11673115429392,-117.97568237361864,96.51
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.11676443044952,-117.97563057345702,96.692
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.116796952233834,-117.97557827038122,96.875
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.11682905492299,-117.97552546439123,97.061
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.11687683177108,-117.97544600394914,97.343
208162,0x1894d,False,362,1175772,1179174,15,5,8590795586,7,34.11688211237008,-117.97543720295081,97.375
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.11667105604817,-117.97570860897557,96.18
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.11670491893699,-117.97565789846136,96.367
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.116738027454524,-117.97560634975684,96.553
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.11677054923884,-117.97555429813814,96.74
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.11680265192799,-117.97550174360525,96.929
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.11685026113802,-117.97542270225831,97.221
208162,0x1894d,False,362,1175772,1179174,15,5,12885762882,7,34.11685554173702,-117.97541390125998,97.254
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.11664540742446,-117.97568430145637,96.06
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.1166782644849,-117.97563292038991,96.233
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.11671095390727,-117.97558153932346,96.414
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.11674355951062,-117.97552982298087,96.603
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.116775997475905,-117.9754778551812,96.801
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.11682394196205,-117.97539956820556,97.113
208162,0x1894d,False,362,1175772,1179174,15,5,17180730178,7,34.11682922256105,-117.97539085102626,97.149
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.11661900442946,-117.97565915574684,95.95
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.11665286731828,-117.97560919960392,96.101
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.11668589201679,-117.97555848908974,96.28
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.1167184138011,-117.97550694038522,96.482
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.11675034885219,-117.9754548887665,96.7
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.11679762278609,-117.97537651797184,97.041
208162,0x1894d,False,362,1175772,1179174,15,5,21475697474,7,34.116802819566054,-117.97536780079253,97.08
216412,0x18959,False,255,2483439,2488552,15,5,4295828325,5,34.11691027556474,-117.97546176192711,97.458
216412,0x18959,False,255,2483439,2488552,15,5,4295828325,5,34.116942294434864,-117.97540870448002,97.634
216412,0x18959,False,255,2483439,2488552,15,5,4295828325,5,34.117011026040885,-117.97529420768267,98.007
216412,0x18959,False,255,2483439,2488552,15,5,4295828325,5,34.11711144124091,-117.97512623434307,98.552
216412,0x18959,False,255,2483439,2488552,15,5,4295828325,5,34.117179921389834,-117.97501131845057,98.915
216412,0x18959,False,255,2483439,2488552,15,5,8590795621,5,34.11688211237008,-117.97543720295081,97.375
216412,0x18959,False,255,2483439,2488552,15,5,8590795621,5,34.11691404742117,-117.97538431314179,97.567
216412,0x18959,False,255,2483439,2488552,15,5,8590795621,5,34.11698328194138,-117.97527006780153,97.973
216412,0x18959,False,255,2483439,2488552,15,5,8590795621,5,34.11708344568431,-117.97510209446193,98.505
216412,0x18959,False,255,2483439,2488552,15,5,8590795621,5,34.11715217729033,-117.97498734620748,98.871
216412,0x18959,False,255,2483439,2488552,15,5,12885762917,5,34.11685554173702,-117.97541390125998,97.254
216412,0x18959,False,255,2483439,2488552,15,5,12885762917,5,34.116887392969076,-117.97536117908902,97.458
216412,0x18959,False,255,2483439,2488552,15,5,12885762917,5,34.116956459851224,-117.9752467661107,97.9
216412,0x18959,False,255,2483439,2488552,15,5,12885762917,5,34.11705662359415,-117.97507896040918,98.447
216412,0x18959,False,255,2483439,2488552,15,5,12885762917,5,34.11712535520017,-117.97496421215473,98.808
216412,0x18959,False,255,2483439,2488552,15,5,17180730213,5,34.11682922256105,-117.97539085102626,97.149
216412,0x18959,False,255,2483439,2488552,15,5,17180730213,5,34.11686073851698,-117.97533804503627,97.37
216412,0x18959,False,255,2483439,2488552,15,5,17180730213,5,34.11692888338979,-117.97522279386763,97.835
216412,0x18959,False,255,2483439,2488552,15,5,17180730213,5,34.117029801503996,-117.97505574253738,98.381
216412,0x18959,False,255,2483439,2488552,15,5,17180730213,5,34.11709828165292,-117.97494082664487,98.761
216412,0x18959,False,255,2483439,2488552,15,5,21475697509,5,34.116802819566054,-117.97536780079253,97.08
216412,0x18959,False,255,2483439,2488552,15,5,21475697509,5,34.116834251702954,-117.97531516244061,97.308
216412,0x18959,False,255,2483439,2488552,15,5,21475697509,5,34.11690298330898,-117.9752002465481,97.771
216412,0x18959,False,255,2483439,2488552,15,5,21475697509,5,34.117003649966094,-117.97503311139882,98.336
216412,0x18959,False,255,2483439,2488552,15,5,21475697509,5,34.117071962476956,-117.97491811168727,98.695
218552,0x18973,False,362,1179174,1184287,15,5,4295828325,5,34.11691027556474,-117.97546176192711,97.458
218552,0x18973,False,362,1179174,1184287,15,5,4295828325,5,34.116942294434864,-117.97540870448002,97.634
218552,0x18973,False,362,1179174,1184287,15,5,4295828325,5,34.117011026040885,-117.97529420768267,98.007
218552,0x18973,False,362,1179174,1184287,15,5,4295828325,5,34.11711144124091,-117.97512623434307,98.552
218552,0x18973,False,362,1179174,1184287,15,5,4295828325,5,34.117179921389834,-117.97501131845057,98.915
218552,0x18973,False,362,1179174,1184287,15,5,8590795621,5,34.11688211237008,-117.97543720295081,97.375
218552,0x18973,False,362,1179174,1184287,15,5,8590795621,5,34.11691404742117,-117.97538431314179,97.567
218552,0x18973,False,362,1179174,1184287,15,5,8590795621,5,34.11698328194138,-117.97527006780153,97.973
218552,0x18973,False,362,1179174,1184287,15,5,8590795621,5,34.11708344568431,-117.97510209446193,98.505
218552,0x18973,False,362,1179174,1184287,15,5,8590795621,5,34.11715217729033,-117.97498734620748,98.871
218552,0x18973,False,362,1179174,1184287,15,5,12885762917,5,34.11685554173702,-117.97541390125998,97.254
218552,0x18973,False,362,1179174,1184287,15,5,12885762917,5,34.116887392969076,-117.97536117908902,97.458
218552,0x18973,False,362,1179174,1184287,15,5,12885762917,5,34.116956459851224,-117.9752467661107,97.9
218552,0x18973,False,362,1179174,1184287,15,5,12885762917,5,34.11705662359415,-117.97507896040918,98.447
218552,0x18973,False,362,1179174,1184287,15,5,12885762917,5,34.11712535520017,-117.97496421215473,98.808
218552,0x18973,False,362,1179174,1184287,15,5,17180730213,5,34.11682922256105,-117.97539085102626,97.149
218552,0x18973,False,362,1179174,1184287,15,5,17180730213,5,34.11686073851698,-117.97533804503627,97.37
218552,0x18973,False,362,1179174,1184287,15,5,17180730213,5,34.11692888338979,-117.97522279386763,97.835
218552,0x18973,False,362,1179174,1184287,15,5,17180730213,5,34.117029801503996,-117.97505574253738,98.381
218552,0x18973,False,362,1179174,1184287,15,5,17180730213,5,34.11709828165292,-117.97494082664487,98.761
218552,0x18973,False,362,1179174,1184287,15,5,21475697509,5,34.116802819566054,-117.97536780079253,97.08
218552,0x18973,False,362,1179174,1184287,15,5,21475697509,5,34.116834251702954,-117.97531516244061,97.308
218552,0x18973,False,362,1179174,1184287,15,5,21475697509,5,34.11690298330898,-117.9752002465481,97.771
218552,0x18973,False,362,1179174,1184287,15,5,21475697509,5,34.117003649966094,-117.97503311139882,98.336
218552,0x18973,False,362,1179174,1184287,15,5,21475697509,5,34.117071962476956,-117.97491811168727,98.695
236882,0x18991,False,255,2488552,2494876,15,5,4295828372,6,34.117179921389834,-117.97501131845057,98.915
236882,0x18991,False,255,2488552,2494876,15,5,4295828372,6,34.117280085132755,-117.97484351274903,99.455
236882,0x18991,False,255,2488552,2494876,15,5,4295828372,6,34.117380248875676,-117.97467562322846,99.989
236882,0x18991,False,255,2488552,2494876,15,5,4295828372,6,34.11744881284364,-117.97456104261208,100.328
236882,0x18991,False,255,2488552,2494876,15,5,4295828372,6,34.11749591913947,-117.97448250417935,100.549
236882,0x18991,False,255,2488552,2494876,15,5,4295828372,6,34.11751167711744,-117.97445635264144,100.62
236882,0x18991,False,255,2488552,2494876,15,5,8590795668,6,34.11715217729033,-117.97498734620748,98.871
236882,0x18991,False,255,2488552,2494876,15,5,8590795668,6,34.11725267630938,-117.97481979196304,99.383
236882,0x18991,False,255,2488552,2494876,15,5,8590795668,6,34.1173528400523,-117.97465190244249,99.919
236882,0x18991,False,255,2488552,2494876,15,5,8590795668,6,34.11742165547736,-117.9745373218261,100.292
236882,0x18991,False,255,2488552,2494876,15,5,8590795668,6,34.117469013230284,-117.97445811284112,100.516
236882,0x18991,False,255,2488552,2494876,15,5,8590795668,6,34.117484771208254,-117.97443170984612,100.58
236882,0x18991,False,255,2488552,2494876,15,5,12885762964,6,34.11712535520017,-117.97496421215473,98.808
236882,0x18991,False,255,2488552,2494876,15,5,12885762964,6,34.117225602762126,-117.9747964064532,99.339
236882,0x18991,False,255,2488552,2494876,15,5,12885762964,6,34.117325850324086,-117.97462851693263,99.846
236882,0x18991,False,255,2488552,2494876,15,5,12885762964,6,34.11739466574914,-117.97451376867818,100.211
236882,0x18991,False,255,2488552,2494876,15,5,12885762964,6,34.117442526416255,-117.97443414059804,100.453
236882,0x18991,False,255,2488552,2494876,15,5,12885762964,6,34.11745845203229,-117.97440756996498,100.53
236882,0x18991,False,255,2488552,2494876,15,5,17180730260,6,34.11709828165292,-117.97494082664487,98.761
236882,0x18991,False,255,2488552,2494876,15,5,17180730260,6,34.11719844539584,-117.97477293712431,99.268
236882,0x18991,False,255,2488552,2494876,15,5,17180730260,6,34.117298776776835,-117.97460513142278,99.805
236882,0x18991,False,255,2488552,2494876,15,5,17180730260,6,34.11736759220189,-117.97449013171124,100.165
236882,0x18991,False,255,2488552,2494876,15,5,17180730260,6,34.11741578814513,-117.9744100007169,100.392
236882,0x18991,False,255,2488552,2494876,15,5,17180730260,6,34.117431797580196,-117.97438326244577,100.46
236882,0x18991,False,255,2488552,2494876,15,5,21475697556,6,34.117071962476956,-117.97491811168727,98.695
236882,0x18991,False,255,2488552,2494876,15,5,21475697556,6,34.11717355114342,-117.97475139563315,99.246
236882,0x18991,False,255,2488552,2494876,15,5,21475697556,6,34.117273211972154,-117.9745830031984,99.754
236882,0x18991,False,255,2488552,2494876,15,5,21475697556,6,34.1173422788543,-117.97446800348686,100.129
236882,0x18991,False,255,2488552,2494876,15,5,21475697556,6,34.11738938515014,-117.97438611229285,100.388
236882,0x18991,False,255,2488552,2494876,15,5,21475697556,6,34.11740455639488,-117.97435828437432,100.47
238964,0x189ab,False,362,1184287,1190611,15,5,4295828372,6,34.117179921389834,-117.97501131845057,98.915
238964,0x189ab,False,362,1184287,1190611,15,5,4295828372,6,34.117280085132755,-117.97484351274903,99.455
238964,0x189ab,False,362,1184287,1190611,15,5,4295828372,6,34.117380248875676,-117.97467562322846,99.989
238964,0x189ab,False,362,1184287,1190611,15,5,4295828372,6,34.11744881284364,-117.97456104261208,100.328
238964,0x189ab,False,362,1184287,1190611,15,5,4295828372,6,34.11749591913947,-117.97448250417935,100.549
238964,0x189ab,False,362,1184287,1190611,15,5,4295828372,6,34.11751167711744,-117.97445635264144,100.62
238964,0x189ab,False,362,1184287,1190611,15,5,8590795668,6,34.11715217729033,-117.97498734620748,98.871
238964,0x189ab,False,362,1184287,1190611,15,5,8590795668,6,34.11725267630938,-117.97481979196304,99.383
238964,0x189ab,False,362,1184287,1190611,15,5,8590795668,6,34.1173528400523,-117.97465190244249,99.919
238964,0x189ab,False,362,1184287,1190611,15,5,8590795668,6,34.11742165547736,-117.9745373218261,100.292
238964,0x189ab,False,362,1184287,1190611,15,5,8590795668,6,34.117469013230284,-117.97445811284112,100.516
238964,0x189ab,False,362,1184287,1190611,15,5,8590795668,6,34.117484771208254,-117.97443170984612,100.58
238964,0x189ab,False,362,1184287,1190611,15,5,12885762964,6,34.11712535520017,-117.97496421215473,98.808
238964,0x189ab,False,362,1184287,1190611,15,5,12885762964,6,34.117225602762126,-117.9747964064532,99.339
238964,0x189ab,False,362,1184287,1190611,15,5,12885762964,6,34.117325850324086,-117.97462851693263,99.846
238964,0x189ab,False,362,1184287,1190611,15,5,12885762964,6,34.11739466574914,-117.97451376867818,100.211
238964,0x189ab,False,362,1184287,1190611,15,5,12885762964,6,34.117442526416255,-117.97443414059804,100.453
238964,0x189ab,False,362,1184287,1190611,15,5,12885762964,6,34.11745845203229,-117.97440756996498,100.53
238964,0x189ab,False,362,1184287,1190611,15,5,17180730260,6,34.11709828165292,-117.97494082664487,98.761
238964,0x189ab,False,362,1184287,1190611,15,5,17180730260,6,34.11719844539584,-117.97477293712431,99.268
238964,0x189ab,False,362,1184287,1190611,15,5,17180730260,6,34.117298776776835,-117.97460513142278,99.805
238964,0x189ab,False,362,1184287,1190611,15,5,17180730260,6,34.11736759220189,-117.97449013171124,100.165
238964,0x189ab,False,362,1184287,1190611,15,5,17180730260,6,34.11741578814513,-117.9744100007169,100.392
238964,0x189ab,False,362,1184287,1190611,15,5,17180730260,6,34.117431797580196,-117.97438326244577,100.46
238964,0x189ab,False,362,1184287,1190611,15,5,21475697556,6,34.117071962476956,-117.97491811168727,98.695
238964,0x189ab,False,362,1184287,1190611,15,5,21475697556,6,34.11717355114342,-117.97475139563315,99.246
238964,0x189ab,False,362,1184287,1190611,15,5,21475697556,6,34.117273211972154,-117.9745830031984,99.754
238964,0x189ab,False,362,1184287,1190611,15,5,21475697556,6,34.1173422788543,-117.97446800348686,100.129
238964,0x189ab,False,362,1184287,1190611,15,5,21475697556,6,34.11738938515014,-117.97438611229285,100.388
238964,0x189ab,False,362,1184287,1190611,15,5,21475697556,6,34.11740455639488,-117.97435828437432,100.47
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11751167711744,-117.97445635264144,100.62
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11754344453047,-117.97440270846114,100.805
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11757529576253,-117.97434906428083,100.985
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.117607063175555,-117.97429592301471,101.159
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11770731073751,-117.9741284525893,101.684
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.117807306842366,-117.97396064688776,102.216
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.117907470585294,-117.97379292500527,102.716
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11800721523306,-117.97362537076083,103.264
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11810763043307,-117.97345773269736,103.806
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11820804563309,-117.97329059754807,104.38
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11829270285514,-117.97314978157476,104.856
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11830846083311,-117.97312337857977,104.94
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11834006060808,-117.97307065640881,105.099
267818,0x189df,False,255,2494876,2510996,31,7,4295828250,14,34.11836109918504,-117.97303545241547,105.2
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.117484771208254,-117.97443170984612,100.58
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11751637098322,-117.97437848476096,100.748
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11754805457721,-117.97432534349484,100.924
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11757965435218,-117.97427228604775,101.101
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.1176798180951,-117.97410473180332,101.626
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11777964656189,-117.97393675846372,102.141
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11787981030482,-117.97376912040025,102.677
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11797930349549,-117.97360114706065,103.206
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11807963487647,-117.97343359281622,103.809
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.118179463343274,-117.97326578711468,104.398
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.11826462347951,-117.97312539023653,104.912
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.118280632914576,-117.97309915487959,105.003
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.118312484146635,-117.97304643270863,105.168
267818,0x189df,False,255,2494876,2510996,31,7,8590795546,14,34.1183335227236,-117.97301122871531,105.26
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11745845203229,-117.97440756996498,100.53
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11748996798822,-117.97435493161305,100.708
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11752148394415,-117.97430212562305,100.877
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.117552999900084,-117.97424923581403,101.042
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.117653163643006,-117.97408168156959,101.569
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11775299210981,-117.97391379204903,102.078
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11785323967176,-117.97374623780459,102.604
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11795348723371,-117.97357868356015,103.172
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11805339951954,-117.97341096167764,103.809
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.118153982357626,-117.97324365889031,104.405
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11823788520839,-117.97310217236473,104.936
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11825381082442,-117.97307576936974,105.036
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.118285997332606,-117.97302329865587,105.226
267818,0x189df,False,255,2494876,2510996,31,7,12885762842,14,34.11830795791892,-117.97298868139576,105.34
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.117431797580196,-117.97438326244577,100.46
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.117463229717096,-117.974331043189,100.638
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.117494578034965,-117.9742787401132,100.811
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.1175260939909,-117.97422593412321,100.982
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11762600627672,-117.9740582122407,101.511
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11772617001965,-117.97389057417723,102.022
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.117825914667414,-117.9737227684757,102.551
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11792616222937,-117.97355496277417,103.139
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11802640979132,-117.97338765998683,103.795
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11812665735328,-117.97321993810432,104.437
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11821106311824,-117.97307887067392,104.998
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.118226988734264,-117.97305238385988,105.103
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.11825900760439,-117.97299966168893,105.297
267818,0x189df,False,255,2494876,2510996,31,7,17180730138,14,34.118280632914576,-117.97296462533366,105.41
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11740455639488,-117.97435828437432,100.47
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.117436575265,-117.97430715476496,100.608
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.117468091220935,-117.97425568987947,100.761
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11749977481493,-117.9742032191656,100.925
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11759960328173,-117.97403541346408,101.449
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11769959938659,-117.97386769158157,101.981
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11779959549145,-117.97370013733713,102.498
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11790017832953,-117.9735323316356,103.113
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.117999755339234,-117.97336469357214,103.792
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.118100421996346,-117.97319730696576,104.453
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11818549831356,-117.97305665863051,105.016
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11820125629152,-117.97303000417841,105.121
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.11823252079036,-117.9729763599981,105.322
267818,0x189df,False,255,2494876,2510996,31,7,25770664730,14,34.1182529726341,-117.97294023399543,105.45
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.11740455639488,-117.97435828437432,100.47
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.117437664912416,-117.97430816059334,100.617
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.1174701028777,-117.97425745007914,100.772
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.11750254084298,-117.97420564991752,100.934
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.117605638252016,-117.97404061024405,101.455
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.117709573851364,-117.97387632494184,101.992
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.117813257993625,-117.97371187200157,102.527
267818,0x189df,False,255,2494876,2510996,31,7,21475697434,14,34.11791702595491,-117.97354699996616,103.13
